train_loss,dev_loss,dev_auroc,dev_accuracy,dev_f1_score,test_accuracy,test_precision,test_recall,test_auroc,test_f1_score,test_specificity,test_npv,test_samples,test_positives
0.3270533027043983,0.49958378209748083,0.8201977401129944,0.7625698324022346,0.6009389671361502,0.7876106194690266,0.6944444444444444,0.5,0.8056066945606695,0.5813953488372093,0.9079497907949791,0.8127340823970037,339,100
0.30553799600743536,0.4965763931167858,0.8254943502824857,0.7653631284916201,0.6146788990825688,0.7876106194690266,0.6590909090909091,0.58,0.8093305439330544,0.6170212765957447,0.8744769874476988,0.8326693227091634,339,100
0.33697029770310244,0.5058506144491653,0.8168079096045197,0.7653631284916201,0.6146788990825688,0.7787610619469026,0.6470588235294118,0.55,0.8056066945606695,0.5945945945945946,0.8744769874476988,0.8228346456692913,339,100
0.3522859584929338,0.49560926080416035,0.8163488700564973,0.7625698324022346,0.6153846153846154,0.7787610619469026,0.6404494382022472,0.57,0.7969037656903767,0.6031746031746031,0.8661087866108786,0.828,339,100
0.29059665639009047,0.4936953403430278,0.82909604519774,0.7793296089385475,0.6291079812206573,0.7787610619469026,0.654320987654321,0.53,0.8049790794979079,0.585635359116022,0.8828451882845189,0.8178294573643411,339,100
0.35633216731583894,0.49492394324787503,0.8188206214689265,0.7681564245810056,0.6278026905829597,0.7935103244837758,0.6704545454545454,0.59,0.8045188284518829,0.6276595744680851,0.8786610878661087,0.8366533864541833,339,100
0.3657294925469071,0.49227426638150346,0.8185381355932203,0.7681564245810056,0.6175115207373272,0.775811209439528,0.65,0.52,0.8007531380753137,0.5777777777777777,0.8828451882845189,0.8146718146718147,339,100
0.3852855056079466,0.49547151247216337,0.8106285310734462,0.7681564245810056,0.6244343891402715,0.7817109144542773,0.6477272727272727,0.57,0.7940585774058577,0.6063829787234043,0.8702928870292888,0.8286852589641435,339,100
0.32022382608100547,0.4923732034320938,0.8281779661016948,0.7653631284916201,0.6283185840707964,0.775811209439528,0.6276595744680851,0.59,0.8041422594142259,0.6082474226804123,0.8535564853556485,0.8326530612244898,339,100
0.3146746176392285,0.4979134887956374,0.8241525423728814,0.770949720670391,0.646551724137931,0.7728613569321534,0.6161616161616161,0.61,0.8041841004184102,0.6130653266331658,0.8410041841004184,0.8375,339,100
0.364228514593039,0.49542565185930476,0.8177966101694916,0.7681564245810056,0.6139534883720931,0.7728613569321534,0.6419753086419753,0.52,0.8005439330543932,0.574585635359116,0.8786610878661087,0.813953488372093,339,100
0.3883275532010776,0.4943111422341629,0.8137358757062146,0.7793296089385475,0.6359447004608295,0.7817109144542773,0.6547619047619048,0.55,0.7969037656903766,0.5978260869565217,0.8786610878661087,0.8235294117647058,339,100
0.34525363169499296,0.4944837795955509,0.8202330508474576,0.7681564245810056,0.6066350710900474,0.7581120943952803,0.6153846153846154,0.48,0.8019246861924686,0.5393258426966292,0.8744769874476988,0.8007662835249042,339,100
0.2786864578279097,0.48948175614106587,0.8351341807909605,0.776536312849162,0.6694214876033058,0.7551622418879056,0.580952380952381,0.61,0.8067364016736401,0.5951219512195122,0.8158995815899581,0.8333333333333334,339,100
0.36549403462836993,0.496770627338793,0.815430790960452,0.770949720670391,0.6403508771929824,0.775811209439528,0.625,0.6,0.8022175732217574,0.6122448979591837,0.8493723849372385,0.8353909465020576,339,100
0.329786991450324,0.5003284292514097,0.8186440677966101,0.7653631284916201,0.6216216216216216,0.7699115044247787,0.627906976744186,0.54,0.8122594142259415,0.5806451612903226,0.8661087866108786,0.8181818181818182,339,100
0.2868620835578264,0.4978045794550933,0.8273305084745763,0.7849162011173184,0.6607929515418502,0.775811209439528,0.625,0.6,0.8051882845188285,0.6122448979591837,0.8493723849372385,0.8353909465020576,339,100
0.2693906848999991,0.4926051169467372,0.8262711864406779,0.776536312849162,0.6428571428571429,0.7433628318584071,0.5730337078651685,0.51,0.7992887029288703,0.5396825396825397,0.8410041841004184,0.804,339,100
0.3584811478408415,0.49378758269315326,0.8192090395480226,0.7737430167597765,0.6462882096069869,0.7669616519174042,0.6082474226804123,0.59,0.7984518828451883,0.5989847715736041,0.8410041841004184,0.8305785123966942,339,100
0.3248383144834148,0.4927141110324327,0.8235169491525424,0.7737430167597765,0.6493506493506493,0.7551622418879056,0.5858585858585859,0.58,0.8009623430962344,0.5829145728643216,0.8284518828451883,0.825,339,100
0.3187320414763778,0.4944173397298632,0.8235169491525424,0.7681564245810056,0.6343612334801763,0.7846607669616519,0.6483516483516484,0.59,0.8014225941422594,0.6178010471204188,0.8661087866108786,0.8346774193548387,339,100
0.37689392824671164,0.4963826250763579,0.8173728813559322,0.770949720670391,0.646551724137931,0.7610619469026548,0.6021505376344086,0.56,0.796234309623431,0.5803108808290155,0.8451882845188284,0.8211382113821138,339,100
0.364228514593039,0.49542565185930476,0.8177966101694916,0.7681564245810056,0.6139534883720931,0.7728613569321534,0.6419753086419753,0.52,0.8005439330543932,0.574585635359116,0.8786610878661087,0.813953488372093,339,100
0.3374396295689825,0.49923409596501783,0.8175141242937853,0.7737430167597765,0.6462882096069869,0.7699115044247787,0.6170212765957447,0.58,0.8021338912133891,0.5979381443298969,0.8493723849372385,0.8285714285714286,339,100
0.3449441568175359,0.5013079073842012,0.8146539548022599,0.770949720670391,0.6203703703703703,0.7817109144542773,0.6625,0.53,0.7987029288702929,0.5888888888888889,0.8870292887029289,0.8185328185328186,339,100
0.28400263012345156,0.4962753863308017,0.8296257062146892,0.7737430167597765,0.6334841628959276,0.7728613569321534,0.6292134831460674,0.56,0.7999163179916318,0.5925925925925926,0.8619246861924686,0.824,339,100
0.2839135540955102,0.49270650860983567,0.831638418079096,0.7821229050279329,0.6355140186915887,0.775811209439528,0.6428571428571429,0.54,0.7985355648535565,0.5869565217391305,0.8744769874476988,0.8196078431372549,339,100
0.3355303068659199,0.4939181271878035,0.8211864406779661,0.770949720670391,0.6238532110091743,0.7728613569321534,0.6385542168674698,0.53,0.8015899581589959,0.5792349726775956,0.8744769874476988,0.81640625,339,100
0.3876351731926648,0.49813464766774096,0.8127118644067796,0.7681564245810056,0.6139534883720931,0.7817109144542773,0.6756756756756757,0.5,0.8,0.5747126436781609,0.899581589958159,0.8113207547169812,339,100
0.2578189951270374,0.5039756930740186,0.829343220338983,0.7821229050279329,0.6213592233009708,0.7728613569321534,0.6575342465753424,0.48,0.8011297071129707,0.5549132947976878,0.895397489539749,0.8045112781954887,339,100
