name,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_precision,test_recall,train_loss,_wandb.runtime
polar-sweep-13152,47107,0.8808588244592819,VideoPrism,mean,0.9,3,0.2804003757165803,1,AdamW,step,11,sustained_phonation_a,256,512,76,0,True,False,0.00019981579290134595,no,5,76,1769407781.9440742,0.7536764705882353,0.8347477886684198,0.6883720930232559,0.5056979515973259,0.69921875,0.7813538205980067,0.5968586387434555,0.5327102803738317,0.6785714285714286,0.40438212963007614,5
different-sweep-5251,59834,0.8808588244592819,VideoPrism,mean,0.9,3,0.25917606373154056,1,AdamW,reduce,11,sustained_phonation_a,256,768,35,0,True,False,0.002414290692337887,yes,3,35,1769229665.1021636,0.7426470588235294,0.8347477886684198,0.65,0.4833594700869392,0.703125,0.7914590254706534,0.5421686746987951,0.5487804878048781,0.5357142857142857,0.416819926553526,3
rural-sweep-14602,152,0.8808588244592819,VideoPrism,mean,0.9,3,0.40165193580338454,1,AdamW,reduce,11,sustained_phonation_a,256,768,71,0,True,False,0.000765473455314554,yes,4,71,1769440979.2756608,0.75,0.8347477886684197,0.6633663366336634,0.48550093173980713,0.6875,0.7823228128460687,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.4134224847372536,4
deep-sweep-5973,19677,0.8808588244592819,VideoPrism,mean,0.9,3,0.15817559074768048,1,AdamW,reduce,11,sustained_phonation_a,256,512,195,0,True,False,0.0020224366021499933,no,12,195,1769246193.3999505,0.7536764705882353,0.834688022950036,0.6564102564102564,0.4810463119955624,0.6875,0.7747785160575859,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.4052471869385861,12
young-sweep-8524,96413,0.8808588244592819,VideoPrism,mean,0.9,3,0.3101815473658105,1,AdamW,step,11,sustained_phonation_a,256,256,144,0,True,False,0.0001399509124476495,no,7,144,1769303550.1869848,0.7389705882352942,0.834688022950036,0.6728110599078341,0.5017418545835158,0.6953125,0.7812846068660022,0.5806451612903226,0.5294117647058824,0.6428571428571429,0.398063959740327,7
fancy-sweep-10576,53014,0.8808588244592819,VideoPrism,mean,0.9,3,0.23004725437974405,1,AdamW,step,11,sustained_phonation_a,256,512,121,0,True,False,0.005819717068735603,no,8,121,1769349937.933951,0.7830882352941176,0.8346282572316519,0.6666666666666666,0.4822005419170155,0.70703125,0.7869601328903655,0.4966442953020134,0.5692307692307692,0.44047619047619047,0.3782959237461067,8
likely-sweep-14095,29189,0.8808588244592819,VideoPrism,mean,0.9,3,0.4211228294571685,1,AdamW,step,11,sustained_phonation_a,256,512,150,0,True,False,0.00016921349596452716,yes,7,150,1769429182.0517445,0.7463235294117647,0.8346282572316519,0.684931506849315,0.5110907274134019,0.70703125,0.7795542635658915,0.6113989637305699,0.5412844036697247,0.7023809523809523,0.4074906519871425,7
comfy-sweep-8494,35649,0.8808588244592819,VideoPrism,mean,0.9,3,0.4473456491603591,1,AdamW,reduce,11,sustained_phonation_a,256,512,81,0,True,False,0.00017821070561223625,no,5,81,1769302929.2568214,0.7610294117647058,0.834568491513268,0.6948356807511737,0.49859578819835887,0.69140625,0.7803156146179402,0.5775401069518716,0.5242718446601942,0.6428571428571429,0.40557872174157167,5
fearless-sweep-11116,94956,0.8808588244592819,VideoPrism,mean,0.9,3,0.2752077542199667,1,AdamW,step,11,sustained_phonation_a,256,256,69,0,True,False,0.0008219166727077596,yes,4,69,1769361971.406669,0.7683823529411765,0.8343294286397323,0.676923076923077,0.4791961066863116,0.703125,0.7854374307862679,0.525,0.5526315789473685,0.5,0.4367034650611072,4
celestial-sweep-1918,64121,0.8808588244592819,VideoPrism,mean,0.9,3,0.4582655294222501,1,AdamW,reduce,11,sustained_phonation_a,256,768,133,0,True,False,0.0002000098492687822,yes,7,133,1769152126.8035123,0.7573529411764706,0.8342696629213484,0.6886792452830188,0.5002344355863684,0.69921875,0.7817691029900332,0.5882352941176471,0.5339805825242718,0.6547619047619048,0.41697664416886066,7
legendary-sweep-11322,76399,0.8808588244592819,VideoPrism,mean,0.9,3,0.11837721308227014,1,AdamW,step,11,sustained_phonation_a,256,256,90,0,True,False,0.004167888493082191,yes,4,90,1769366550.908981,0.7720588235294118,0.8342098972029645,0.6555555555555556,0.4781370864194982,0.72265625,0.7866140642303433,0.5034965034965035,0.6101694915254238,0.42857142857142855,0.46668519631513494,4
driven-sweep-12773,74878,0.8808588244592819,VideoPrism,mean,0.9,3,0.31024763841952274,1,AdamW,reduce,11,sustained_phonation_a,256,256,125,0,True,False,0.008221186471621329,yes,6,125,1769399190.7811,0.7610294117647058,0.8342098972029643,0.6766169154228856,0.4901636558420518,0.69140625,0.7868909191583608,0.5380116959064327,0.5287356321839081,0.5476190476190477,0.412524435143419,6
smooth-sweep-11838,49492,0.8808588244592819,VideoPrism,mean,0.9,3,0.23357904225602885,1,AdamW,reduce,11,sustained_phonation_a,256,768,98,0,True,False,0.0006135899211093551,no,6,98,1769378132.375666,0.7830882352941176,0.8341501314845805,0.6810810810810811,0.47632359757142906,0.703125,0.7830841638981174,0.4864864864864865,0.5625,0.42857142857142855,0.43309698731102614,6
cerulean-sweep-9696,87414,0.8808588244592819,VideoPrism,mean,0.9,3,0.30455692708439563,1,AdamW,step,11,sustained_phonation_a,256,768,64,0,True,False,0.0007573045145709646,no,4,64,1769329608.2339838,0.7720588235294118,0.8340903657661966,0.6630434782608695,0.4757782571456012,0.7109375,0.7882751937984496,0.5131578947368421,0.5735294117647058,0.4642857142857143,0.4262714219179602,4
electric-sweep-6450,92433,0.8808588244592819,VideoPrism,mean,0.9,3,0.23695888575831825,1,AdamW,step,11,sustained_phonation_a,256,256,132,0,True,False,0.0003602841543734339,yes,6,132,1769256786.1091242,0.75,0.8340903657661966,0.6822429906542056,0.49886324826408834,0.6953125,0.7816998892580289,0.5806451612903226,0.5294117647058824,0.6428571428571429,0.4021078485128244,6
sparkling-sweep-12081,61756,0.8808588244592819,VideoPrism,mean,0.9,3,0.16139153767776088,1,AdamW,step,11,sustained_phonation_a,256,512,135,0,True,False,0.0003725180320753511,yes,7,135,1769383675.3597322,0.7647058823529411,0.8340306000478126,0.6893203883495146,0.49218656736261707,0.67578125,0.7801079734219268,0.5310734463276836,0.5053763440860215,0.5595238095238095,0.4227231779058247,7
rosy-sweep-10120,84820,0.8808588244592819,VideoPrism,mean,0.9,3,0.3650590375011836,1,AdamW,reduce,11,sustained_phonation_a,256,1024,174,0,True,False,0.00012756925200074938,yes,9,174,1769339620.8459537,0.7426470588235294,0.8339110686110447,0.6818181818181818,0.5089967461193309,0.70703125,0.7816998892580287,0.6073298429319371,0.5420560747663551,0.6904761904761905,0.40831342803267145,9
logical-sweep-6864,97904,0.8808588244592819,VideoPrism,mean,0.9,3,0.26379614697765674,1,AdamW,step,11,sustained_phonation_a,256,768,176,0,True,False,7.751698240176667e-05,no,10,176,1769266003.9200344,0.75,0.8339110686110447,0.6851851851851852,0.5014061471995186,0.70703125,0.7803156146179402,0.6073298429319371,0.5420560747663551,0.6904761904761905,0.41713924495676313,10
devout-sweep-13703,20626,0.8808588244592819,VideoPrism,mean,0.9,3,0.1877657248112161,1,AdamW,reduce,11,sustained_phonation_a,256,256,199,0,True,False,0.005051093560142147,yes,10,199,1769420420.3391385,0.7463235294117647,0.8339110686110446,0.6387434554973822,0.4777085395420299,0.69921875,0.780107973421927,0.5217391304347826,0.5454545454545454,0.5,0.4094923614233337,10
olive-sweep-1992,20330,0.8808588244592819,VideoPrism,mean,0.9,3,0.3441364018722065,1,AdamW,step,11,sustained_phonation_a,256,1024,171,0,True,False,0.0011245757589384729,no,8,171,1769153716.6597152,0.7794117647058824,0.833791537174277,0.6666666666666666,0.4757034427979413,0.72265625,0.780592469545958,0.5170068027210885,0.6031746031746031,0.4523809523809524,0.4495057341416869,8
magic-sweep-2632,74147,0.8808588244592819,VideoPrism,mean,0.9,3,0.17559899619830388,1,AdamW,reduce,11,sustained_phonation_a,256,1024,170,0,True,False,0.00013596723656093533,yes,8,170,1769168358.5841024,0.7463235294117647,0.833612240019125,0.676056338028169,0.498897720785702,0.69921875,0.7834302325581395,0.5837837837837838,0.5346534653465347,0.6428571428571429,0.43221621558663353,8
dauntless-sweep-10054,34789,0.8808588244592819,VideoPrism,mean,0.9,3,0.2651101731498231,1,AdamW,reduce,11,sustained_phonation_a,256,768,104,0,True,False,0.004641795001378032,no,5,104,1769338145.522113,0.7389705882352942,0.8335524743007411,0.6467661691542289,0.48625823680092306,0.69140625,0.7812153931339978,0.5212121212121212,0.5308641975308642,0.5119047619047619,0.3971479374407571,5
autumn-sweep-8303,73382,0.8808588244592819,VideoPrism,mean,0.9,3,0.45758045991183105,1,AdamW,step,11,sustained_phonation_a,256,256,175,0,True,False,0.003485216871507912,no,9,175,1769298475.0050316,0.7536764705882353,0.8334927085823572,0.6666666666666666,0.4825716790030984,0.69921875,0.783361018826135,0.5497076023391813,0.5402298850574713,0.5595238095238095,0.4125177547856896,9
rosy-sweep-7884,79555,0.8808588244592819,VideoPrism,mean,0.9,3,0.2760880219082372,1,AdamW,step,11,sustained_phonation_a,256,768,70,0,True,False,0.001835700060666008,yes,4,70,1769289192.0826514,0.7720588235294118,0.8334329428639733,0.6395348837209303,0.47904688470503864,0.734375,0.795750276854928,0.5142857142857142,0.6428571428571429,0.42857142857142855,0.4830881026455519,4
absurd-sweep-6829,63151,0.8808588244592819,VideoPrism,mean,0.9,3,0.27796666895071753,1,AdamW,reduce,11,sustained_phonation_a,256,768,180,0,True,False,5.385821031605574e-05,no,8,180,1769265240.8129766,0.7389705882352942,0.8334329428639733,0.6787330316742082,0.5101418986040003,0.70703125,0.78156146179402,0.6113989637305699,0.5412844036697247,0.7023809523809523,0.4191341084867392,8
smooth-sweep-6469,17030,0.8808588244592819,VideoPrism,mean,0.9,3,0.2682049001769031,1,AdamW,reduce,11,sustained_phonation_a,256,512,178,0,True,False,0.0007276762159486316,no,8,178,1769257199.266288,0.7904411764705882,0.8334329428639732,0.6705202312138728,0.4760521194514106,0.69921875,0.7802464008859357,0.47619047619047616,0.5555555555555556,0.4166666666666667,0.44611229982105755,8
fast-sweep-10304,93996,0.8808588244592819,VideoPrism,mean,0.9,3,0.272234558122734,1,AdamW,reduce,11,sustained_phonation_a,256,1024,106,0,True,False,0.00012529248521128244,yes,7,106,1769343718.9045062,0.7352941176470589,0.8332536457088213,0.6727272727272727,0.5120172640856575,0.6953125,0.7796926910299004,0.5979381443298969,0.5272727272727272,0.6904761904761905,0.4234739137213538,7
unique-sweep-8088,79135,0.8808588244592819,VideoPrism,mean,0.9,3,0.28676334924636215,1,AdamW,reduce,11,sustained_phonation_a,256,512,123,0,True,False,0.00131038071401539,yes,8,123,1769293621.7294457,0.7794117647058824,0.8331938799904376,0.6703296703296703,0.47672007364385266,0.73046875,0.7850221483942413,0.5369127516778524,0.6153846153846154,0.47619047619047616,0.46875226141747867,8
confused-sweep-7853,72370,0.8808588244592819,VideoPrism,mean,0.9,3,0.47580964055488006,1,AdamW,step,11,sustained_phonation_a,256,1024,173,0,True,False,4.950404213496036e-05,no,8,173,1769288548.8066154,0.7463235294117647,0.8331341142720535,0.684931506849315,0.5045786289607778,0.70703125,0.7860603543743078,0.6073298429319371,0.5420560747663551,0.6904761904761905,0.4210455095883014,8
valiant-sweep-5878,34867,0.8808588244592819,VideoPrism,mean,0.9,3,0.4455935934052868,1,AdamW,reduce,11,sustained_phonation_a,256,768,59,0,True,False,0.004260778009286986,yes,3,59,1769243921.398468,0.7647058823529411,0.8330145828352856,0.6893203883495146,0.48622770870433135,0.69140625,0.7823920265780732,0.5586592178770949,0.5263157894736842,0.5952380952380952,0.404475593775403,3
grateful-sweep-2217,19427,0.8808588244592819,VideoPrism,mean,0.9,3,0.39784857350738334,1,AdamW,reduce,11,sustained_phonation_a,256,256,30,0,True,False,0.0006995909530916284,yes,2,30,1769158767.38974,0.7536764705882353,0.8329548171169019,0.6699507389162561,0.4908201799673193,0.6875,0.7834302325581395,0.550561797752809,0.5212765957446809,0.5833333333333334,0.4326002370247076,2
distinctive-sweep-4283,88349,0.8808588244592819,VideoPrism,mean,0.9,3,0.3391488069472988,1,AdamW,step,11,sustained_phonation_a,256,768,114,0,True,False,0.005909079366726003,no,7,114,1769207628.785035,0.7830882352941176,0.8329548171169018,0.7035175879396985,0.4963725735159481,0.71484375,0.7903516057585825,0.5780346820809249,0.5617977528089888,0.5952380952380952,0.43832691781339655,7
toasty-sweep-13374,37944,0.8808588244592819,VideoPrism,mean,0.9,3,0.1573750375721601,1,AdamW,reduce,11,sustained_phonation_a,256,768,112,0,True,False,8.457585319444953e-05,no,8,112,1769412839.187369,0.7463235294117647,0.8329548171169017,0.684931506849315,0.5072054512360517,0.703125,0.7813192137320043,0.6,0.5377358490566038,0.6785714285714286,0.42225366478518495,8
dandy-sweep-4279,15182,0.8808588244592819,VideoPrism,mean,0.9,3,0.23845295255947035,1,AdamW,step,11,sustained_phonation_a,256,768,81,0,True,False,0.001690517065193115,no,5,81,1769207549.1961856,0.7536764705882353,0.8327755199617499,0.6731707317073171,0.48967959950951967,0.69921875,0.7886212624584718,0.56,0.5384615384615384,0.5833333333333334,0.4438295850779668,5
zesty-sweep-10864,79451,0.8808588244592819,VideoPrism,mean,0.9,3,0.15469735126335152,1,AdamW,step,11,sustained_phonation_a,256,256,60,0,True,False,0.007686717982715338,no,5,60,1769356378.2732568,0.7536764705882353,0.8327755199617499,0.6731707317073171,0.49146050915998574,0.70703125,0.7861295681063123,0.576271186440678,0.5483870967741935,0.6071428571428571,0.39254842984374383,5
giddy-sweep-14203,87928,0.8808588244592819,VideoPrism,mean,0.9,3,0.3329983293522971,1,AdamW,reduce,11,sustained_phonation_a,256,512,141,0,True,False,0.0002527669656804426,yes,7,141,1769431516.0584793,0.7463235294117647,0.8327157542433661,0.6820276497695853,0.5081125988679773,0.7109375,0.7808693244739756,0.6145833333333334,0.5462962962962963,0.7023809523809523,0.42221750252497064,7
lilac-sweep-10398,46548,0.8808588244592819,VideoPrism,mean,0.9,3,0.38623879071068823,1,AdamW,reduce,11,sustained_phonation_a,256,768,156,0,True,False,0.004438137897112812,yes,7,156,1769345874.8195486,0.7610294117647058,0.832715754243366,0.6733668341708543,0.47892745102153106,0.71484375,0.7896594684385382,0.5680473372781065,0.5647058823529412,0.5714285714285714,0.4205272513721475,7
swift-sweep-12571,13968,0.8808588244592819,VideoPrism,mean,0.9,3,0.2661956748002877,1,AdamW,reduce,11,sustained_phonation_a,256,1024,85,0,True,False,0.00019968633385359012,yes,5,85,1769394558.3997934,0.7536764705882353,0.8326559885249821,0.6794258373205742,0.4972282087101656,0.69140625,0.7819767441860465,0.572972972972973,0.5247524752475248,0.6309523809523809,0.4235426136826146,5
breezy-sweep-5450,81936,0.8808588244592819,VideoPrism,mean,0.9,3,0.4277933247983985,1,AdamW,reduce,11,sustained_phonation_a,256,1024,65,0,True,False,0.000211868312920199,no,4,65,1769234418.2229342,0.7683823529411765,0.832655988524982,0.6896551724137931,0.4907974811161266,0.6953125,0.7812153931339977,0.5568181818181818,0.532608695652174,0.5833333333333334,0.4305036552924443,4
floral-sweep-13284,65585,0.8808588244592819,VideoPrism,mean,0.9,3,0.3301758614867173,1,AdamW,step,11,sustained_phonation_a,256,512,182,0,True,False,0.005568993802710665,no,10,182,1769410844.007109,0.7573529411764706,0.8325962228065981,0.6526315789473685,0.4773800513323615,0.73828125,0.7929817275747508,0.567741935483871,0.6197183098591549,0.5238095238095238,0.4699682571056813,10
playful-sweep-2456,24432,0.8808588244592819,VideoPrism,mean,0.9,3,0.25704516163772584,1,AdamW,step,11,sustained_phonation_a,256,256,54,0,True,False,0.0015263463352642925,yes,4,54,1769164315.3810017,0.7683823529411765,0.8325962228065981,0.6834170854271356,0.48733150257783775,0.6953125,0.7830841638981173,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.4327766559523754,4
usual-sweep-3055,61502,0.8808588244592819,VideoPrism,mean,0.9,3,0.1961068117338709,1,AdamW,step,11,sustained_phonation_a,256,256,72,0,True,False,0.001332543384578593,yes,5,72,1769177900.914745,0.7904411764705882,0.8325364570882142,0.6951871657754011,0.4779510077308206,0.71484375,0.7840531561461794,0.5165562913907285,0.582089552238806,0.4642857142857143,0.45611989990649665,5
fiery-sweep-4636,50620,0.8808588244592819,VideoPrism,mean,0.9,3,0.47257097581141216,1,AdamW,step,11,sustained_phonation_a,256,1024,101,0,True,False,0.0002804394131929476,no,7,101,1769215863.4677951,0.7720588235294118,0.8324169256514463,0.6804123711340206,0.48066024219288545,0.6875,0.7812846068660022,0.5180722891566265,0.524390243902439,0.5119047619047619,0.41946766064451746,7
eager-sweep-13780,4146,0.8808588244592819,VideoPrism,mean,0.9,3,0.11187959000489528,1,AdamW,step,11,sustained_phonation_a,256,1024,70,0,True,False,0.0025401603229693714,yes,5,70,1769422134.196138,0.7610294117647058,0.8323571599330624,0.6766169154228856,0.4877333991667804,0.6875,0.7843992248062015,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.3985658824731415,5
gallant-sweep-7107,15900,0.8808588244592819,VideoPrism,mean,0.9,3,0.3084044142627871,1,AdamW,step,11,sustained_phonation_a,256,768,160,0,True,False,6.648840545971512e-05,no,8,160,1769271659.359197,0.7352941176470589,0.8321778627779106,0.6727272727272727,0.508855048347922,0.69921875,0.7829457364341086,0.6010362694300518,0.5321100917431193,0.6904761904761905,0.436492520053079,8
ethereal-sweep-13093,71297,0.8808588244592819,VideoPrism,mean,0.9,3,0.34790901510900063,1,AdamW,reduce,11,sustained_phonation_a,256,768,115,0,True,False,0.0018490016288996553,yes,6,115,1769406402.4282684,0.7794117647058824,0.8321778627779105,0.6808510638297872,0.4785960106288686,0.72265625,0.7789313399778516,0.5359477124183006,0.5942028985507246,0.4880952380952381,0.44654410904940706,6
kind-sweep-12633,40914,0.8808588244592819,VideoPrism,mean,0.9,3,0.3462818188478206,1,AdamW,reduce,11,sustained_phonation_a,256,256,150,0,True,False,0.00016416158890157149,no,10,150,1769395913.9888914,0.75,0.8320583313411428,0.6822429906542056,0.5029165359104381,0.68359375,0.7774778516057586,0.5668449197860963,0.5145631067961165,0.6309523809523809,0.4117548371899976,10
major-sweep-10279,26292,0.8808588244592819,VideoPrism,mean,0.9,3,0.360977888653228,1,AdamW,step,11,sustained_phonation_a,256,512,158,0,True,False,0.0014459993447858382,no,9,158,1769343236.107351,0.7757352941176471,0.8320583313411427,0.655367231638418,0.47939832420910106,0.73046875,0.7896594684385382,0.5306122448979592,0.6190476190476191,0.4642857142857143,0.47729073660796456,9
stellar-sweep-7638,33672,0.8808588244592819,VideoPrism,mean,0.9,3,0.4341618482508369,1,AdamW,reduce,11,sustained_phonation_a,256,256,165,0,True,False,0.0002699925564665531,yes,9,165,1769283658.9328809,0.7389705882352942,0.8319387999043749,0.6757990867579908,0.5103484392166138,0.70703125,0.7791389811738649,0.6113989637305699,0.5412844036697247,0.7023809523809523,0.42587148154601545,9
quiet-sweep-1548,56027,0.8808588244592819,VideoPrism,mean,0.9,3,0.15286417171050065,1,AdamW,step,11,sustained_phonation_a,256,768,123,0,True,False,0.00016146027404717736,yes,8,123,1769143739.4426026,0.7426470588235294,0.8319387999043748,0.6788990825688074,0.5090474135735455,0.70703125,0.7814230343300111,0.6073298429319371,0.5420560747663551,0.6904761904761905,0.4241426804241139,8
revived-sweep-164,6297,0.8808588244592819,VideoPrism,mean,0.9,3,0.14909733882013665,1,AdamW,reduce,11,sustained_phonation_a,256,1024,124,0,True,False,0.0002589283204275371,yes,5,124,1769112791.528467,0.7426470588235294,0.831819268467607,0.6728971962616822,0.4994000406826244,0.69921875,0.7829457364341086,0.5837837837837838,0.5346534653465347,0.6428571428571429,0.4407036810286514,5
olive-sweep-6505,70968,0.8808588244592819,VideoPrism,mean,0.9,3,0.31082823389749914,1,AdamW,step,11,sustained_phonation_a,256,1024,38,0,True,False,0.0026706810248341268,yes,3,38,1769257979.3712978,0.7426470588235294,0.8316997370308392,0.6788990825688074,0.5083272877861472,0.69140625,0.7832225913621262,0.5906735751295337,0.5229357798165137,0.6785714285714286,0.42330499422995976,3
skilled-sweep-5234,73416,0.8808588244592819,VideoPrism,mean,0.9,3,0.1243417800937161,1,AdamW,reduce,11,sustained_phonation_a,256,768,55,0,True,False,0.007040365015832693,no,4,55,1769229310.769778,0.7573529411764706,0.831699737030839,0.6915887850467289,0.5017521311255062,0.703125,0.7827380952380953,0.5824175824175825,0.5408163265306123,0.6309523809523809,0.39379613067330155,4
lilac-sweep-5192,34389,0.8808588244592819,VideoPrism,mean,0.9,3,0.32905846832970564,1,AdamW,reduce,11,sustained_phonation_a,256,512,125,0,True,False,0.005977681842524717,no,7,125,1769228428.0018058,0.7720588235294118,0.8313411427205355,0.696078431372549,0.49247466115390554,0.69921875,0.7848837209302325,0.56,0.5384615384615384,0.5833333333333334,0.4241319355904265,7
giddy-sweep-13943,78584,0.8808588244592819,VideoPrism,mean,0.9,3,0.1650257222915027,1,AdamW,reduce,11,sustained_phonation_a,256,256,158,0,True,False,0.00019866038433115617,yes,10,158,1769425927.807099,0.7352941176470589,0.8312813770021515,0.6756756756756757,0.5164770939770866,0.69921875,0.7787236987818383,0.6051282051282051,0.5315315315315315,0.7023809523809523,0.4284233363891251,10
dry-sweep-14228,74457,0.8808588244592819,VideoPrism,mean,0.9,3,0.4374826500234542,1,AdamW,reduce,11,sustained_phonation_a,256,256,98,0,True,False,0.0011159638033484594,yes,6,98,1769432037.8808453,0.7536764705882353,0.8312216112837677,0.6598984771573604,0.4842830335392672,0.6953125,0.779969545957918,0.5301204819277109,0.5365853658536586,0.5238095238095238,0.4459450644664512,6
icy-sweep-8550,40671,0.8808588244592819,VideoPrism,mean,0.9,3,0.24449981174194405,1,AdamW,reduce,11,sustained_phonation_a,256,256,58,0,True,False,0.00024762050808230577,no,4,58,1769304087.3105388,0.7352941176470589,0.8311618455653838,0.6697247706422018,0.5138343081754797,0.69140625,0.7801079734219268,0.5948717948717949,0.5225225225225225,0.6904761904761905,0.4395109553460764,4
amber-sweep-12845,73112,0.8808588244592819,VideoPrism,mean,0.9,3,0.17899892244440474,1,AdamW,step,11,sustained_phonation_a,256,512,160,0,True,False,0.0002922030812311789,yes,9,160,1769400772.3103285,0.75,0.8311618455653836,0.6822429906542056,0.49879711515763225,0.6953125,0.7785852713178295,0.5714285714285714,0.5306122448979592,0.6190476190476191,0.4362924739233116,9
devoted-sweep-3210,79278,0.8808588244592819,VideoPrism,mean,0.9,3,0.3573282493979417,1,AdamW,step,11,sustained_phonation_a,256,768,37,0,True,False,0.0003112685925812972,yes,3,37,1769181287.689833,0.7536764705882353,0.8311618455653836,0.6824644549763034,0.4982025693444645,0.70703125,0.781423034330011,0.5810055865921788,0.5473684210526316,0.6190476190476191,0.4376612684910778,3
trim-sweep-11867,86528,0.8808588244592819,VideoPrism,mean,0.9,3,0.3637903239171244,1,AdamW,step,11,sustained_phonation_a,256,512,129,0,True,False,0.0026985849530945273,no,8,129,1769378781.5535252,0.7536764705882353,0.8310423141286158,0.6633165829145728,0.48705434799194336,0.6875,0.7772702104097453,0.5121951219512195,0.525,0.5,0.4365430081710309,8
spring-sweep-7572,37849,0.8808588244592819,VideoPrism,mean,0.9,3,0.397583828302755,1,AdamW,step,11,sustained_phonation_a,256,256,26,0,True,False,0.002213566162247108,yes,3,26,1769282091.968176,0.7536764705882353,0.8309227826918482,0.6564102564102564,0.4843860093285056,0.6953125,0.7733250276854927,0.5185185185185185,0.5384615384615384,0.5,0.4419375064145814,3
absurd-sweep-5695,59965,0.8808588244592819,VideoPrism,mean,0.9,3,0.3225475650435309,1,AdamW,reduce,11,sustained_phonation_a,256,256,189,0,True,False,0.00023739500230942297,yes,8,189,1769239850.0409348,0.7389705882352942,0.830863016973464,0.6787330316742082,0.5164542864350712,0.69921875,0.7803848283499447,0.6051282051282051,0.5315315315315315,0.7023809523809523,0.4290763772799397,8
dainty-sweep-13113,62487,0.8808588244592819,VideoPrism,mean,0.9,3,0.22130558895507413,1,AdamW,reduce,11,sustained_phonation_a,256,256,60,0,True,False,0.0003392682446831164,yes,4,60,1769406858.1072888,0.7426470588235294,0.83080325125508,0.6788990825688074,0.5121755880468032,0.6875,0.7787929125138427,0.5876288659793815,0.5181818181818182,0.6785714285714286,0.4302290327154972,4
earnest-sweep-591,94816,0.8808588244592819,VideoPrism,mean,0.9,3,0.36126192932272416,1,AdamW,reduce,11,sustained_phonation_a,256,1024,124,0,True,False,8.994021997116598e-05,no,8,124,1769121452.3189466,0.75,0.8306837198183122,0.6761904761904762,0.5000740429934334,0.69140625,0.7794850498338871,0.5683060109289617,0.5252525252525253,0.6190476190476191,0.43319213354400615,8
curious-sweep-6564,60534,0.8808588244592819,VideoPrism,mean,0.9,3,0.2557499765537048,1,AdamW,step,11,sustained_phonation_a,256,1024,113,0,True,False,6.23747588054063e-05,no,6,113,1769259246.178733,0.7316176470588235,0.8306239540999282,0.669683257918552,0.5125813414068783,0.69921875,0.7806616832779623,0.6010362694300518,0.5321100917431193,0.6904761904761905,0.4369205629365436,6
swept-sweep-6613,30933,0.8808588244592819,VideoPrism,mean,0.9,3,0.2696596598256956,1,AdamW,reduce,11,sustained_phonation_a,256,768,144,0,True,False,5.1892868072804825e-05,no,9,144,1769260344.8451755,0.7205882352941176,0.8305044226631605,0.6607142857142857,0.5181716575342066,0.69921875,0.7821151716500554,0.6091370558375635,0.5309734513274337,0.7142857142857143,0.4439115948139255,9
wild-sweep-1407,15096,0.8808588244592819,VideoPrism,mean,0.9,3,0.29855721221694737,1,AdamW,step,11,sustained_phonation_a,256,512,50,0,True,False,0.004134643688046567,no,3,50,1769140319.028305,0.7647058823529411,0.8302653597896247,0.6521739130434783,0.4815562051885268,0.71875,0.7735326688815062,0.5263157894736842,0.5882352941176471,0.47619047619047616,0.4334745283796934,3
clear-sweep-2867,61689,0.8808588244592819,VideoPrism,mean,0.9,3,0.2283025712152536,1,AdamW,step,11,sustained_phonation_a,256,512,65,0,True,False,0.0036974507247654,no,4,65,1769173657.829109,0.7757352941176471,0.8302055940712407,0.6702702702702703,0.48318325772004966,0.69921875,0.7811461794019933,0.4900662251655629,0.5522388059701493,0.44047619047619047,0.4323584957562827,4
stellar-sweep-9284,11665,0.8808588244592819,VideoPrism,mean,0.9,3,0.4476746626530011,1,AdamW,step,11,sustained_phonation_a,256,768,103,0,True,False,0.0005294105306041123,no,6,103,1769320373.8686216,0.7536764705882353,0.8300860626344729,0.6528497409326425,0.4820496124379775,0.69921875,0.7781007751937985,0.5217391304347826,0.5454545454545454,0.5,0.44704817071898567,6
celestial-sweep-3130,42406,0.8808588244592819,VideoPrism,mean,0.9,3,0.23110461427458884,1,AdamW,step,11,sustained_phonation_a,256,1024,52,0,True,False,0.003127529834684574,no,4,52,1769179619.3366606,0.7536764705882353,0.8298469997609371,0.6081871345029239,0.478999046718373,0.734375,0.7880675526024363,0.5072463768115942,0.6481481481481481,0.4166666666666667,0.5071944410320646,4
wandering-sweep-2982,53395,0.8808588244592819,VideoPrism,mean,0.9,3,0.42083072857885984,1,AdamW,step,11,sustained_phonation_a,256,768,192,0,True,False,0.00010026224854019144,yes,11,192,1769176227.0838027,0.7242647058823529,0.8297872340425533,0.6666666666666666,0.5186739599003511,0.703125,0.7817691029900332,0.62,0.5344827586206896,0.7380952380952381,0.4398332182115755,11
