name,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_npv,test_positives,test_precision,test_recall,test_samples,test_specificity,train_loss,_wandb.runtime
northern-sweep-3535,25180,0.8808588244592819,VJEPA2,mean,0.9,3,0.4418816265574841,4,AdamW,reduce,11,sustained_phonation_a,64,512,177,-1,True,False,0.0013739352906710783,yes,183,177,1770038936.2823894,0.7343173431734318,0.7771366750811396,0.5862068965517241,0.5497127852756599,0.7338709677419355,0.7526777020447906,0.5540540540540541,0.7877094972067039,79,0.5942028985507246,0.5189873417721519,248,0.834319526627219,0.4770377544122652,183
fanciful-sweep-2968,92246,0.8808588244592819,TimeSformer,mean,0.9,3,0.3775831421987115,4,AdamW,reduce,11,sustained_phonation_a,64,768,49,-1,True,False,1.581623082900376e-05,no,30,49,1770000631.900914,0.654275092936803,0.7768817204301075,0.0,0.616098131832137,0.6814516129032258,0.7332784061119018,0.0,0.6814516129032258,79,0.0,0.0,248,1.0,0.6515733954166945,30
iconic-sweep-257,78801,0.8808588244592819,TimeSformer,max,0.9,3,0.2458327651376141,4,AdamW,reduce,11,sustained_phonation_a,64,512,88,-1,True,False,0.00034696741917515986,yes,40,88,1769818231.8373003,0.7286245353159851,0.7768206256109482,0.6217616580310881,0.63186118837626,0.7056451612903226,0.7445884203430454,0.5408805031446541,0.7857142857142857,79,0.5375,0.5443037974683544,248,0.7810650887573964,0.5941359272895246,40
dazzling-sweep-230,80936,0.8808588244592819,TimeSformer,mean,0.9,3,0.1975110874697853,4,AdamW,step,11,sustained_phonation_a,64,512,129,-1,True,False,0.0011723733497130105,yes,47,129,1769816274.389188,0.6951672862453532,0.7767595307917889,0.5980392156862745,0.5601871505545861,0.717741935483871,0.7651112276233989,0.5833333333333334,0.8113207547169812,79,0.550561797752809,0.620253164556962,248,0.7633136094674556,0.3074319107295681,47
avid-sweep-499,92023,0.8808588244592819,TimeSformer,mean,0.9,3,0.4108192775889046,4,AdamW,reduce,11,sustained_phonation_a,64,1024,186,-1,True,False,0.0001540836844021505,no,59,186,1769835546.0376506,0.7026022304832714,0.7765762463343108,0.5959595959595959,0.5378718772785371,0.7338709677419355,0.7729009062991536,0.5975609756097561,0.8159509202453987,79,0.5764705882352941,0.620253164556962,248,0.7869822485207101,0.3331078343243224,59
eternal-sweep-2110,64607,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.3227915790582317,4,AdamW,reduce,11,sustained_phonation_a,64,512,118,-1,True,False,0.0001245817886524227,yes,51,118,1769942205.2781596,0.6420664206642066,0.7764755379252314,0.6040816326530613,0.6583528798004797,0.684,0.7733088235294118,0.6255924170616114,0.8823529411764706,80,0.5038167938931297,0.825,250,0.6176470588235294,0.5049405827105624,51
splendid-sweep-2762,37591,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.21673367540811173,4,AdamW,step,11,sustained_phonation_a,64,256,90,-1,True,False,0.0005695512761972877,yes,115,90,1769986516.153595,0.7470817120622568,0.7764464451211439,0.6242774566473989,0.5357185238066351,0.7272727272727273,0.8074717490301906,0.5935483870967742,0.7973856209150327,77,0.5897435897435898,0.5974025974025974,231,0.7922077922077922,0.3927807473629733,115
twilight-sweep-671,99715,0.8808588244592819,TimeSformer,mean,0.9,3,0.47063415914694207,4,AdamW,reduce,11,sustained_phonation_a,64,256,95,-1,True,False,4.8345544355488385e-05,no,44,95,1769846910.085049,0.6319702602230484,0.7763929618768329,0.6086956521739131,0.6760535273410131,0.6370967741935484,0.7389708636057224,0.5673076923076923,0.8319327731092437,79,0.4573643410852713,0.7468354430379747,248,0.5857988165680473,0.5771451213968593,44
blooming-sweep-3110,97218,0.8808588244592819,TimeSformer,mean,0.9,3,0.1286083284088369,4,AdamW,step,11,sustained_phonation_a,64,256,59,-1,True,False,0.00038200461455852226,yes,40,59,1770009675.4376616,0.6951672862453532,0.7763318670576735,0.6132075471698113,0.5780737747933342,0.7016129032258065,0.7460115347165006,0.5747126436781609,0.8104575163398693,79,0.5263157894736842,0.6329113924050633,248,0.7337278106508875,0.42058426395993925,40
noble-sweep-2668,90888,0.8808588244592819,VJEPA2,mean,0.9,3,0.35687421782563666,4,AdamW,step,11,sustained_phonation_a,64,256,20,-1,True,False,0.00052689423341653,yes,53,20,1769980622.6030989,0.7453874538745388,0.776235124413992,0.6229508196721312,0.569389977358364,0.7056451612903226,0.7870571492772077,0.562874251497006,0.8,79,0.5340909090909091,0.5949367088607594,248,0.757396449704142,0.45454585584806206,53
dandy-sweep-1676,41720,0.8808588244592819,TimeSformer,mean,0.9,3,0.22597629312128564,4,AdamW,step,11,sustained_phonation_a,64,256,172,-1,True,False,0.0005280860732742293,no,55,172,1769912588.4458213,0.6951672862453532,0.7762096774193549,0.6095238095238096,0.5865450660978552,0.6895161290322581,0.7448131226125383,0.5443786982248521,0.7911392405063291,79,0.5111111111111111,0.5822784810126582,248,0.7396449704142012,0.3932883476862306,55
ethereal-sweep-642,1537,0.8808588244592819,TimeSformer,mean,0.9,3,0.1348573744388737,4,AdamW,reduce,11,sustained_phonation_a,64,768,164,-1,True,False,9.194030688197898e-05,yes,46,164,1769844865.2529175,0.34572490706319703,0.7761485826001956,0.5138121546961326,0.7091788483375067,0.3185483870967742,0.7427159014306044,0.4831804281345566,0.0,79,0.3185483870967742,1.0,248,0.0,0.5900197629882097,46
rich-sweep-584,44458,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.27412975560487707,4,AdamW,step,11,sustained_phonation_a,64,512,186,-1,True,False,0.00010777351281255768,yes,166,186,1769841320.1094651,0.7315175097276264,0.7761154508142459,0.6101694915254238,0.5579365375904721,0.7489177489177489,0.804941811435318,0.6329113924050633,0.82,77,0.6172839506172839,0.6493506493506493,231,0.7987012987012987,0.4145913826828224,166
true-sweep-384,13515,0.8808588244592819,TimeSformer,mean,0.9,3,0.12022293105051216,4,AdamW,reduce,11,sustained_phonation_a,64,1024,157,-1,True,False,0.0029808810242199415,no,51,157,1769827290.2134893,0.6914498141263941,0.7760569403714564,0.6210045662100456,0.5689922411645655,0.6895161290322581,0.729271215639278,0.5882352941176471,0.8285714285714286,79,0.5092592592592593,0.6962025316455697,248,0.6863905325443787,0.4049608426657775,51
pious-sweep-481,58376,0.8808588244592819,TimeSformer,mean,0.9,3,0.49600177282396973,4,AdamW,reduce,11,sustained_phonation_a,64,256,133,-1,True,False,0.000310006602163937,yes,45,133,1769834051.5551794,0.6988847583643123,0.7759958455522972,0.6367713004484304,0.6102502977537843,0.717741935483871,0.7612163882855217,0.6195652173913043,0.8461538461538461,79,0.5428571428571428,0.7215189873417721,248,0.7159763313609467,0.27300787324370734,45
young-sweep-3423,68781,0.8808588244592819,VideoMAEv2,max,0.9,3,0.4367715251240235,4,AdamW,reduce,11,sustained_phonation_a,64,512,34,-1,True,False,0.00018357316488373232,yes,32,34,1770031660.2246163,0.6863468634686347,0.7759346075249429,0.6153846153846154,0.6025058877864007,0.684,0.7534558823529411,0.582010582010582,0.8226950354609929,80,0.5045871559633027,0.6875,250,0.6823529411764706,0.47554200656205703,32
swept-sweep-1238,3657,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.19204074878316257,4,AdamW,step,11,sustained_phonation_a,64,512,155,-1,True,False,0.00010419876898365284,no,45,155,1769884838.5427651,0.7195571955719557,0.7759346075249429,0.6274509803921569,0.5510703298878405,0.712,0.7769117647058824,0.5813953488372093,0.810126582278481,80,0.5434782608695652,0.625,250,0.7529411764705882,0.30109076997608814,45
warm-sweep-63,65010,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.25093612827153144,4,AdamW,reduce,11,sustained_phonation_a,64,256,199,-1,True,False,0.0005849376080945038,no,55,199,1769803288.6066847,0.7084870848708487,0.775874504147133,0.6519823788546255,0.6031777106527912,0.696,0.7633088235294118,0.6122448979591837,0.8507462686567164,80,0.5172413793103449,0.75,250,0.6705882352941176,0.2558839616266269,55
breezy-sweep-266,94241,0.8808588244592819,VJEPA2,mean,0.9,3,0.4103664659882044,4,SGD,step,11,sustained_phonation_a,64,768,105,-1,True,False,0.005286684323981082,yes,107,105,1769818833.8325727,0.7453874538745388,0.7758144007693233,0.6057142857142858,0.5382989469049602,0.7298387096774194,0.7865328439817242,0.567741935483871,0.7965116279069767,79,0.5789473684210527,0.5569620253164557,248,0.8106508875739645,0.3681281878910551,107
apricot-sweep-1918,50547,0.8808588244592819,VideoMAEv2,max,0.9,3,0.2940478997479601,4,AdamW,step,11,sustained_phonation_a,64,1024,79,-1,True,False,0.0004611065885135135,yes,37,79,1769929782.8055542,0.6974169741697417,0.7758144007693232,0.5980392156862745,0.592663529614241,0.7,0.7490441176470588,0.5664739884393064,0.802547770700637,80,0.5268817204301075,0.6125,250,0.7411764705882353,0.4772996966121266,37
hardy-sweep-427,22127,0.8808588244592819,TimeSformer,max,0.9,3,0.4899723754945759,4,AdamW,reduce,11,sustained_phonation_a,64,256,124,-1,True,False,0.0002742572083720156,no,47,124,1769830613.4323275,0.6914498141263941,0.7758125610948192,0.6103286384976526,0.5625475498823428,0.6532258064516129,0.7088607594936709,0.5,0.7677419354838709,79,0.46236559139784944,0.5443037974683544,248,0.7041420118343196,0.4648183199924932,47
dauntless-sweep-1075,43422,0.8808588244592819,TimeSformer,mean,0.9,3,0.4153705509583405,4,AdamW,reduce,11,sustained_phonation_a,64,256,169,-1,True,False,0.00021723348540969397,no,51,169,1769874034.293351,0.724907063197026,0.7757820136852395,0.6442307692307693,0.5865862241021762,0.7379032258064516,0.764287319301925,0.6408839779005525,0.8561643835616438,79,0.5686274509803921,0.7341772151898734,248,0.7396449704142012,0.25156666648090065,51
deft-sweep-2892,88325,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.11954702733969236,4,AdamW,step,11,sustained_phonation_a,64,512,146,-1,True,False,0.00022514748356280737,yes,48,146,1769995748.8451777,0.7047970479704797,0.7757542973915134,0.6428571428571429,0.5787857434406491,0.708,0.7591176470588236,0.6137566137566137,0.8439716312056738,80,0.5321100917431193,0.725,250,0.7,0.2907431394729799,48
glad-sweep-837,58598,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.1794943759033529,4,AdamW,reduce,11,sustained_phonation_a,64,768,168,-1,True,False,0.0002583158785246974,yes,48,168,1769858282.9905062,0.7047970479704797,0.7757542973915134,0.6460176991150443,0.6151400294251108,0.732,0.7796323529411765,0.6455026455026455,0.8652482269503546,80,0.5596330275229358,0.7625,250,0.7176470588235294,0.42980637741320343,48
clear-sweep-2352,69391,0.8808588244592819,TimeSformer,mean,0.9,3,0.18025134773358112,4,AdamW,reduce,11,sustained_phonation_a,64,512,148,-1,True,False,0.00049307771197411,no,39,148,1769959661.0230122,0.6988847583643123,0.7757209188660801,0.6161137440758294,0.6034497780427613,0.717741935483871,0.7749981274810877,0.6153846153846154,0.8413793103448276,79,0.5436893203883495,0.7088607594936709,248,0.7218934911242604,0.18027920776718204,39
sage-sweep-1922,35960,0.8808588244592819,VideoMAEv2,max,0.9,3,0.3957253122577017,4,AdamW,reduce,11,sustained_phonation_a,64,256,73,-1,True,False,0.00010891783500851176,no,39,73,1769929984.1737082,0.6383763837638377,0.7756340906358937,0.5950413223140496,0.6659136526698995,0.68,0.7774264705882353,0.6261682242990654,0.8879310344827587,80,0.5,0.8375,250,0.6058823529411764,0.5023509058558825,39
dashing-sweep-1270,22503,0.8808588244592819,VideoMAEv2,max,0.9,3,0.4191780338477415,4,AdamW,step,11,sustained_phonation_a,64,256,139,-1,True,False,0.00019539825236842087,no,50,139,1769887190.7358973,0.7047970479704797,0.7755739872580839,0.6330275229357798,0.6153223842272459,0.728,0.7783823529411765,0.6382978723404256,0.8591549295774648,80,0.5555555555555556,0.75,250,0.7176470588235294,0.38991604412643655,50
iconic-sweep-3521,83247,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.4489094439758978,4,SGD,step,11,sustained_phonation_a,64,1024,137,-1,True,False,0.0032029731558129593,no,88,137,1770038016.9592707,0.7431906614785992,0.7755196610618297,0.6206896551724138,0.5373401442390472,0.7229437229437229,0.7684263788159892,0.5675675675675675,0.78125,77,0.5915492957746479,0.5454545454545454,231,0.8116883116883117,0.42703059664942417,88
glamorous-sweep-866,42840,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.32571043922001275,4,AdamW,step,11,sustained_phonation_a,64,256,101,-1,True,False,6.0882680622818025e-05,yes,42,101,1769860119.700803,0.6642066420664207,0.7753936771246546,0.6094420600858369,0.6275455320453291,0.68,0.7559558823529411,0.6078431372549019,0.8571428571428571,80,0.5,0.775,250,0.6352941176470588,0.519511653381644,42
sparkling-sweep-2942,20471,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.3899866746092252,4,AdamW,step,11,sustained_phonation_a,64,768,150,-1,True,False,0.0005433097127459807,yes,44,150,1769999035.9404645,0.7011070110701108,0.7753936771246543,0.6493506493506493,0.6385142787796105,0.704,0.7788235294117647,0.6185567010309279,0.8529411764705882,80,0.5263157894736842,0.75,250,0.6823529411764706,0.36502241046683304,44
rosy-sweep-1519,54224,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.1043405021986278,4,AdamW,step,11,sustained_phonation_a,64,1024,101,-1,True,False,3.991667897363616e-05,yes,99,101,1769902045.6623669,0.7042801556420234,0.7753872633390706,0.638095238095238,0.6517384446548581,0.696969696969697,0.7854612919547984,0.6067415730337079,0.823076923076923,77,0.5346534653465347,0.7012987012987013,231,0.6948051948051948,0.5523106535250191,99
olive-sweep-878,34667,0.8808588244592819,TimeSformer,mean,0.9,3,0.3667023472758956,4,AdamW,reduce,11,sustained_phonation_a,64,256,150,-1,True,False,1.186663406371155e-05,yes,45,150,1769860739.3204055,0.6579925650557621,0.7752932551319647,0.6101694915254238,0.6354954783358095,0.6411290322580645,0.7326042993034229,0.5615763546798029,0.8225806451612904,79,0.4596774193548387,0.7215189873417721,248,0.6035502958579881,0.6213277475562203,45
cool-sweep-2196,70578,0.8808588244592819,VJEPA2,mean,0.9,3,0.27779658483223535,4,AdamW,step,11,sustained_phonation_a,64,256,176,-1,True,False,3.4485406467953736e-05,no,260,176,1769948516.652772,0.7380073800738007,0.7752734703690347,0.6358974358974359,0.594965893184127,0.717741935483871,0.7881057598681747,0.6022727272727273,0.8278145695364238,79,0.5463917525773195,0.6708860759493671,248,0.7396449704142012,0.44069080751837386,260
splendid-sweep-2582,31118,0.8808588244592819,VJEPA2,mean,0.9,3,0.14060770691017255,4,AdamW,step,11,sustained_phonation_a,64,256,75,-1,True,False,0.001994532334809517,yes,95,75,1769974721.0584671,0.7380073800738007,0.7752133669912249,0.5798816568047337,0.5462585450098524,0.7338709677419355,0.7871320500337053,0.5657894736842105,0.7942857142857143,79,0.589041095890411,0.5443037974683544,248,0.8224852071005917,0.3645250869695355,95
solar-sweep-3381,12366,0.8808588244592819,VJEPA2_SSV2,mean,0.9,3,0.38173920264595906,4,AdamW,step,11,sustained_phonation_a,64,768,140,-1,True,False,5.2956855530153014e-05,yes,191,140,1770028795.8177,0.7509727626459144,0.7751886667549318,0.5897435897435898,0.5603308513006812,0.7619047619047619,0.8024118738404452,0.5669291338582677,0.7734806629834254,77,0.72,0.4675324675324675,231,0.9090909090909092,0.5142882518897268,191
hearty-sweep-1848,706,0.8808588244592819,TimeSformer,max,0.9,3,0.27170027088876336,4,AdamW,reduce,11,sustained_phonation_a,64,512,132,-1,True,False,0.00010968022073494392,yes,43,132,1769924112.4922967,0.620817843866171,0.7751710654936461,0.5984251968503937,0.6863043124347814,0.6451612903225806,0.7512545876713355,0.5887850467289719,0.8584070796460177,79,0.4666666666666667,0.7974683544303798,248,0.5739644970414202,0.6395390795034145,43
lilac-sweep-249,74605,0.8808588244592819,TimeSformer,max,0.9,3,0.2118093461977527,4,AdamW,reduce,11,sustained_phonation_a,64,256,94,-1,True,False,0.000393112286008453,no,33,94,1769817523.0239463,0.7063197026022305,0.7751710654936461,0.6146341463414634,0.5453927530231972,0.6935483870967742,0.7165006366564302,0.5421686746987951,0.7888198757763976,79,0.5172413793103449,0.569620253164557,248,0.7514792899408284,0.4180635029517028,33
resilient-sweep-696,82250,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.34246395473588387,4,AdamW,step,11,sustained_phonation_a,64,512,27,-1,True,False,0.0014468238568961093,no,32,27,1769848591.9359534,0.7158671586715867,0.7750931602356053,0.6206896551724138,0.5732291822503853,0.732,0.7727205882352941,0.593939393939394,0.8121212121212121,80,0.5764705882352941,0.6125,250,0.788235294117647,0.4129814378266195,32
celestial-sweep-1327,82378,0.8808588244592819,TimeSformer,mean,0.9,3,0.2005863365668351,4,SGD,step,11,sustained_phonation_a,64,512,56,-1,True,False,0.00959894467678818,no,32,56,1769890462.322512,0.6988847583643123,0.7750488758553274,0.6161137440758294,0.5641419796695496,0.6895161290322581,0.7501310763238709,0.5549132947976878,0.7987012987012987,79,0.5106382978723404,0.6075949367088608,248,0.727810650887574,0.3892944708493771,32
royal-sweep-3338,37468,0.8808588244592819,TimeSformer,max,0.9,3,0.1216474528451263,4,AdamW,step,11,sustained_phonation_a,64,768,110,-1,True,False,3.56048587693928e-05,yes,43,110,1770025877.592029,0.6654275092936803,0.7749266862170088,0.6017699115044248,0.6210109768746954,0.6935483870967742,0.7509549846453448,0.5869565217391305,0.8251748251748252,79,0.5142857142857142,0.6835443037974683,248,0.6982248520710059,0.5773078762199151,43
fresh-sweep-3062,74147,0.8808588244592819,VideoMAEv2,max,0.9,3,0.4688849129860897,4,AdamW,reduce,11,sustained_phonation_a,64,1024,118,-1,True,False,0.0003609753190001006,no,44,118,1770006580.560759,0.7084870848708487,0.774852746724366,0.6359447004608295,0.5747084916737687,0.732,0.7744485294117647,0.6378378378378379,0.8551724137931035,80,0.5619047619047619,0.7375,250,0.7294117647058823,0.21720743888211483,44
brisk-sweep-537,61591,0.8808588244592819,TimeSformer,mean,0.9,3,0.28069126217383955,4,SGD,step,11,sustained_phonation_a,64,256,168,-1,True,False,0.0015137419105704288,no,43,168,1769838023.2892458,0.6691449814126395,0.7743768328445748,0.6079295154185022,0.5865944380210678,0.6895161290322581,0.746760542281477,0.574585635359116,0.815068493150685,79,0.5098039215686274,0.6582278481012658,248,0.7041420118343196,0.48633152522523543,43
toasty-sweep-3137,27128,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.4691342512314904,4,AdamW,step,11,sustained_phonation_a,64,768,175,-1,True,False,0.00021042390728787536,yes,54,175,1770011476.934473,0.7084870848708487,0.7743719197018871,0.6488888888888888,0.6012321618210346,0.724,0.7938235294117647,0.6387434554973822,0.8633093525179856,80,0.5495495495495496,0.7625,250,0.7058823529411765,0.29894474004078836,54
fluent-sweep-680,74934,0.8808588244592819,TimeSformer,max,0.9,3,0.15709798489662968,4,SGD,step,11,sustained_phonation_a,64,1024,195,-1,True,False,0.001393681822186936,yes,59,195,1769847555.5477476,0.6654275092936803,0.774254643206256,0.628099173553719,0.616792878475331,0.6612903225806451,0.7426410006741069,0.58,0.8346456692913385,79,0.4793388429752066,0.7341772151898734,248,0.6272189349112426,0.563076463579623,59
chocolate-sweep-1080,46140,0.8808588244592819,TimeSformer,mean,0.9,3,0.39459047700349215,4,AdamW,reduce,11,sustained_phonation_a,64,256,34,-1,True,False,0.0003911325675629976,yes,30,34,1769874434.8391793,0.6877323420074349,0.774254643206256,0.6181818181818182,0.5968931711739324,0.7217741935483871,0.7511796869148378,0.6057142857142858,0.8289473684210527,79,0.5520833333333334,0.6708860759493671,248,0.7455621301775148,0.4185595315524095,30
comfy-sweep-3514,80996,0.8808588244592819,TimeSformer,mean,0.9,3,0.12333122723213533,4,AdamW,step,11,sustained_phonation_a,64,256,176,-1,True,False,5.655257521922886e-05,no,42,176,1770037439.4245863,0.6914498141263941,0.7741935483870968,0.6311111111111111,0.6266286175933469,0.6975806451612904,0.762639502658977,0.5945945945945946,0.8309859154929577,79,0.5188679245283019,0.6962025316455697,248,0.6982248520710059,0.3759265082555163,42
decent-sweep-3629,74268,0.8808588244592819,VideoPrism,mean,0.9,3,0.2228990771827023,4,SGD,reduce,11,sustained_phonation_a,64,1024,74,-1,True,False,0.005837690220329951,no,16,74,1770045154.801447,0.7047970479704797,0.7741916095684578,0.6261682242990654,0.5656365323330643,0.716,0.7572058823529412,0.5942857142857143,0.8193548387096774,80,0.5473684210526316,0.65,250,0.7470588235294118,0.5867505820052138,16
cerulean-sweep-787,21839,0.8808588244592819,TimeSformer,max,0.9,3,0.14218688160128334,4,SGD,step,11,sustained_phonation_a,64,1024,145,-1,True,False,0.004292228319772553,no,47,145,1769854747.263862,0.7472118959107806,0.7741324535679375,0.5641025641025641,0.5363182873087745,0.7258064516129032,0.7437645120215713,0.5,0.7643979057591623,79,0.5964912280701754,0.43037974683544306,248,0.863905325443787,0.5379055347259564,47
dauntless-sweep-876,3436,0.8808588244592819,TimeSformer,max,0.9,3,0.21318172069974511,4,SGD,step,11,sustained_phonation_a,64,768,37,-1,True,False,0.006375254869344802,yes,35,37,1769860628.1343558,0.6840148698884758,0.7741324535679374,0.5971563981042654,0.5658633600380341,0.7137096774193549,0.7411429855441541,0.5798816568047337,0.810126582278481,79,0.5444444444444444,0.620253164556962,248,0.757396449704142,0.5307228844170161,35
silver-sweep-790,84732,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.18068332725598096,4,AdamW,reduce,11,sustained_phonation_a,64,256,186,-1,True,False,0.0003732282765607688,no,54,186,1769855028.654373,0.7232472324723247,0.7741315061906479,0.6411483253588517,0.5681435118302208,0.732,0.7695588235294117,0.6081871345029239,0.8238993710691824,80,0.5714285714285714,0.65,250,0.7705882352941177,0.3076355931828323,54
resilient-sweep-3084,95226,0.8808588244592819,VideoMAEv2,max,0.9,3,0.47464862580717526,4,AdamW,step,11,sustained_phonation_a,64,512,40,-1,True,False,0.00034284973489206566,yes,36,40,1770007927.5650077,0.6900369003690037,0.774071402812838,0.6347826086956522,0.6381959618237626,0.7,0.7747058823529412,0.6268656716417911,0.8682170542635659,80,0.5206611570247934,0.7875,250,0.6588235294117647,0.3973810082500421,36
daily-sweep-2330,66874,0.8808588244592819,VJEPA2,mean,0.9,3,0.30842712006472417,4,SGD,reduce,11,sustained_phonation_a,64,768,167,-1,True,False,0.005091353122156099,yes,202,167,1769957453.8332694,0.7232472324723247,0.7740112994350283,0.5664739884393064,0.5412459899138701,0.7298387096774194,0.7881806606246723,0.5620915032679739,0.7931034482758621,79,0.581081081081081,0.5443037974683544,248,0.8165680473372781,0.3867965981201297,202
polished-sweep-2576,85069,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.20952032897642037,4,AdamW,step,11,sustained_phonation_a,64,1024,192,-1,True,False,0.00033066296975087364,no,49,192,1769974349.2410042,0.7343173431734318,0.7739511960572184,0.6538461538461539,0.5651204249515744,0.728,0.7866176470588235,0.6263736263736264,0.8445945945945946,80,0.5588235294117647,0.7125,250,0.7352941176470589,0.25522874570587306,49
charmed-sweep-152,72129,0.8808588244592819,TimeSformer,max,0.9,3,0.2373634424927112,4,AdamW,reduce,11,sustained_phonation_a,64,256,68,-1,True,False,0.0007711363660642909,no,36,68,1769810267.149511,0.7211895910780669,0.7738269794721409,0.5945945945945946,0.5730661182598553,0.6895161290322581,0.7087484083589245,0.4900662251655629,0.7613636363636364,79,0.5138888888888888,0.4683544303797468,248,0.7928994082840237,0.5779181917871664,36
desert-sweep-3650,22700,0.8808588244592819,VJEPA2,mean,0.9,3,0.492901480738137,4,AdamW,reduce,11,sustained_phonation_a,64,512,167,-1,True,False,0.00016470884207027317,yes,198,167,1770046852.5116804,0.7416974169741697,0.7737408342348839,0.6276595744680851,0.5505219686955104,0.75,0.8049584300801438,0.6172839506172839,0.8242424242424242,79,0.6024096385542169,0.6329113924050633,248,0.8047337278106509,0.34569940007181965,198
quiet-sweep-2309,14389,0.8808588244592819,VideoMAEv2,max,0.9,3,0.29799069725253025,4,AdamW,reduce,11,sustained_phonation_a,64,1024,174,-1,True,False,0.0005151923120475015,no,53,174,1769955873.256666,0.6863468634686347,0.7737107825459791,0.6320346320346321,0.6186028237272453,0.74,0.7950735294117648,0.656084656084656,0.8723404255319149,80,0.5688073394495413,0.775,250,0.7235294117647059,0.2606901647975144,53
gallant-sweep-2476,83471,0.8808588244592819,VideoMAEv2,mean,0.9,3,0.4841031157208545,4,SGD,reduce,11,sustained_phonation_a,64,256,198,-1,True,False,0.0018445356042489855,no,47,198,1769968142.1244843,0.6863468634686347,0.7737107825459791,0.6320346320346321,0.5975136928452777,0.652,0.7369117647058825,0.5538461538461539,0.8074074074074075,80,0.4695652173913043,0.675,250,0.6411764705882353,0.4793271682794812,47
visionary-sweep-2221,13063,0.8808588244592819,TimeSformer,max,0.9,3,0.34777642967584127,4,SGD,step,11,sustained_phonation_a,64,512,78,-1,True,False,0.002403671716299643,yes,36,78,1769949948.2268696,0.6840148698884758,0.7735826001955035,0.6188340807174888,0.630975916039988,0.6774193548387096,0.7466107407684818,0.574468085106383,0.8201438848920863,79,0.4954128440366973,0.6835443037974683,248,0.6745562130177515,0.6101550924058806,36
spring-sweep-2180,3539,0.8808588244592819,TimeSformer,max,0.9,3,0.2540348041446747,4,SGD,reduce,11,sustained_phonation_a,64,768,164,-1,True,False,0.005562576797966039,no,55,164,1769947283.3275657,0.7174721189591078,0.7735826001955033,0.5128205128205128,0.5355263879751184,0.7338709677419355,0.7447382218560407,0.5,0.764102564102564,79,0.6226415094339622,0.4177215189873418,248,0.8816568047337278,0.5467069886356937,55
flowing-sweep-99,74392,0.8808588244592819,VideoMAEv2,max,0.9,3,0.11242266130320593,4,AdamW,step,11,sustained_phonation_a,64,256,184,-1,True,False,0.0006517053510185353,yes,56,184,1769806211.2787528,0.7527675276752768,0.7735304724125496,0.6763285024154589,0.5634678940931369,0.74,0.7701470588235294,0.6285714285714286,0.8387096774193549,80,0.5789473684210527,0.6875,250,0.7647058823529411,0.29473464350098544,56
daily-sweep-3323,55633,0.8808588244592819,TimeSformer,mean,0.9,3,0.11300382041900266,4,SGD,reduce,11,sustained_phonation_a,64,768,200,-1,True,False,0.0007997489853353276,no,56,200,1770025084.1161523,0.6505576208178439,0.7735215053763441,0.6115702479338843,0.6162104354028808,0.657258064516129,0.7382967567972436,0.5728643216080402,0.828125,79,0.475,0.7215189873417721,248,0.6272189349112426,0.5577994788078039,56
proud-sweep-1801,199,0.8808588244592819,VJEPA2,mean,0.9,3,0.3255725428052806,4,AdamW,step,11,sustained_phonation_a,64,512,43,-1,True,False,0.0006345598536720251,yes,62,43,1769920558.5405622,0.7380073800738007,0.7734703690347398,0.6432160804020101,0.5529846115745741,0.717741935483871,0.7891543704591417,0.5679012345679012,0.8,79,0.5542168674698795,0.5822784810126582,248,0.7810650887573964,0.30888951414990107,62
swift-sweep-343,69108,0.8808588244592819,TimeSformer,max,0.9,3,0.18136862039468904,4,SGD,reduce,11,sustained_phonation_a,64,512,81,-1,True,False,0.006481636887636515,no,38,81,1769824625.230162,0.724907063197026,0.7734604105571848,0.6063829787234043,0.5402332032480205,0.7016129032258065,0.7314807879559583,0.5316455696202531,0.7810650887573964,79,0.5316455696202531,0.5316455696202531,248,0.7810650887573964,0.4652593717169718,38
