train_loss,dev_loss,dev_auroc,dev_accuracy,dev_f1_score,test_accuracy,test_precision,test_recall,test_auroc,test_f1_score,test_specificity,test_npv,test_samples,test_positives
0.6931525618482978,0.6940380334854126,0.5,0.3651452282157676,0.5349544072948328,0.3076923076923077,0.3076923076923077,1.0,0.5,0.47058823529411764,0.0,0.0,234,72
0.25135065170077536,0.4719041585922241,0.8687240047534165,0.8008298755186722,0.7241379310344828,0.7777777777777778,0.6351351351351351,0.6527777777777778,0.782193072702332,0.6438356164383562,0.8333333333333334,0.84375,234,72
0.6937915889215676,0.6841040849685669,0.6573455139631611,0.6348547717842323,0.0,0.6923076923076923,0.0,0.0,0.6343878600823046,0.0,1.0,0.6923076923076923,234,72
0.30725664055192625,0.4808853566646576,0.8689096850861557,0.7925311203319502,0.7282608695652174,0.7521367521367521,0.5875,0.6527777777777778,0.7809927983539094,0.618421052631579,0.7962962962962963,0.8376623376623377,234,72
0.30539845581694597,0.4725600481033325,0.8764111705288176,0.8132780082987552,0.7428571428571429,0.7521367521367521,0.5921052631578947,0.625,0.7620884773662551,0.6081081081081081,0.808641975308642,0.8291139240506329,234,72
0.38815086886480255,0.5177174806594849,0.8349301841948901,0.7925311203319502,0.7058823529411765,0.7649572649572649,0.6231884057971014,0.5972222222222222,0.7412551440329218,0.6099290780141844,0.8395061728395061,0.8242424242424242,234,72
0.31150961786637577,0.4712015688419342,0.862448009506833,0.7966804979253111,0.72,0.7735042735042735,0.6266666666666667,0.6527777777777778,0.7754629629629629,0.6394557823129252,0.8271604938271605,0.8427672955974843,234,72
0.282858069582935,0.511009931564331,0.8530525846702317,0.7883817427385892,0.711864406779661,0.7649572649572649,0.6075949367088608,0.6666666666666666,0.7749485596707819,0.6357615894039735,0.808641975308642,0.8451612903225807,234,72
0.3500434454385336,0.5005772113800049,0.8512700534759359,0.8008298755186722,0.7209302325581395,0.7692307692307693,0.618421052631579,0.6527777777777778,0.7545010288065844,0.6351351351351351,0.8209876543209876,0.8417721518987342,234,72
0.3022146787478294,0.5077460408210754,0.870840760546643,0.8049792531120332,0.7283236994219653,0.7692307692307693,0.618421052631579,0.6527777777777778,0.77644890260631,0.6351351351351351,0.8209876543209876,0.8417721518987342,234,72
0.2384577551574418,0.46843165159225464,0.86660724896019,0.7966804979253111,0.7231638418079096,0.7606837606837606,0.6081081081081081,0.625,0.7704903978052126,0.6164383561643836,0.8209876543209876,0.83125,234,72
0.702034300281888,0.6660233736038208,0.4838458110516934,0.6348547717842323,0.0,0.6923076923076923,0.0,0.0,0.5,0.0,1.0,0.6923076923076923,234,72
0.26024383325855455,0.4739876389503479,0.8704322638146168,0.8091286307053942,0.7386363636363636,0.7777777777777778,0.6351351351351351,0.6527777777777778,0.7802211934156378,0.6438356164383562,0.8333333333333334,0.84375,234,72
0.2753979261819418,0.49043068289756775,0.8630421865715983,0.8008298755186722,0.7241379310344828,0.7606837606837606,0.6081081081081081,0.625,0.777391975308642,0.6164383561643836,0.8209876543209876,0.83125,234,72
0.6936193054372614,0.7019079327583313,0.5,0.3651452282157676,0.5349544072948328,0.3076923076923077,0.3076923076923077,1.0,0.5,0.47058823529411764,0.0,0.0,234,72
0.6931561014868997,0.6920172572135925,0.5,0.6348547717842323,0.0,0.6923076923076923,0.0,0.0,0.5,0.0,1.0,0.6923076923076923,234,72
0.6931522191860975,0.6922966241836548,0.5,0.6348547717842323,0.0,0.6923076923076923,0.0,0.0,0.5,0.0,1.0,0.6923076923076923,234,72
0.25591636839367093,0.4738004505634308,0.8677213309566251,0.8049792531120332,0.7344632768361582,0.7564102564102564,0.5974025974025974,0.6388888888888888,0.775462962962963,0.6174496644295302,0.808641975308642,0.8343949044585988,234,72
0.6948633328144684,0.6790570616722107,0.7006090314913844,0.6348547717842323,0.0,0.6923076923076923,0.0,0.0,0.6370027434842249,0.0,1.0,0.6923076923076923,234,72
0.2743655939896901,0.47805970907211304,0.8598856209150327,0.8091286307053942,0.7386363636363636,0.7521367521367521,0.5972222222222222,0.5972222222222222,0.7818072702331961,0.5972222222222222,0.8209876543209876,0.8209876543209876,234,72
0.6932950997765446,0.6886565089225769,0.5056818181818182,0.6348547717842323,0.0,0.6923076923076923,0.0,0.0,0.5,0.0,1.0,0.6923076923076923,234,72
0.2504862980409102,0.4698309600353241,0.865530303030303,0.8132780082987552,0.7398843930635838,0.7649572649572649,0.6164383561643836,0.625,0.7788923182441702,0.6206896551724138,0.8271604938271605,0.8322981366459627,234,72
0.6931488397833588,0.6926535964012146,0.5,0.6348547717842323,0.0,0.6923076923076923,0.0,0.0,0.5,0.0,1.0,0.6923076923076923,234,72
0.3397777622396296,0.5458576083183289,0.8464795008912657,0.7759336099585062,0.6966292134831461,0.7564102564102564,0.5949367088607594,0.6527777777777778,0.7655178326474623,0.6225165562913907,0.8024691358024691,0.8387096774193549,234,72
0.324086625725676,0.49187132716178894,0.8563576945929887,0.7883817427385892,0.7052023121387283,0.7521367521367521,0.5972222222222222,0.5972222222222222,0.760116598079561,0.5972222222222222,0.8209876543209876,0.8209876543209876,234,72
0.38868229574971386,0.5267797708511353,0.844622697563874,0.7883817427385892,0.711864406779661,0.7649572649572649,0.6075949367088608,0.6666666666666666,0.7582733196159122,0.6357615894039735,0.808641975308642,0.8451612903225807,234,72
0.3566467519446369,0.48607805371284485,0.8552436125965538,0.8008298755186722,0.7241379310344828,0.7649572649572649,0.6164383561643836,0.625,0.7626457475994513,0.6206896551724138,0.8271604938271605,0.8322981366459627,234,72
0.693186414190185,0.6907979846000671,0.48354872251931075,0.6348547717842323,0.0,0.6923076923076923,0.0,0.0,0.4822530864197531,0.0,1.0,0.6923076923076923,234,72
0.22893983790110717,0.4904269278049469,0.8630050505050505,0.7925311203319502,0.7191011235955056,0.7735042735042735,0.6266666666666667,0.6527777777777778,0.7818930041152263,0.6394557823129252,0.8271604938271605,0.8427672955974843,234,72
0.6980755499431065,0.6712764501571655,0.4943181818181818,0.6348547717842323,0.0,0.6923076923076923,0.0,0.0,0.5,0.0,1.0,0.6923076923076923,234,72
