train_loss,dev_loss,dev_auroc,dev_accuracy,dev_f1_score,test_accuracy,test_precision,test_recall,test_auroc,test_f1_score,test_specificity,test_npv,test_samples,test_positives
0.15320615041791724,0.5064294293147176,0.8308807885965535,0.7871148459383753,0.6833333333333333,0.7552870090634441,0.5675675675675675,0.65625,0.8336436170212767,0.6086956521739131,0.7957446808510639,0.85,331,96
0.41822850690798813,0.5612026942210371,0.821803418197291,0.7647058823529411,0.6557377049180327,0.7552870090634441,0.5675675675675675,0.65625,0.8198359929078014,0.6086956521739131,0.7957446808510639,0.85,331,96
0.20414424183663357,0.5014808338229396,0.8313417488121411,0.773109243697479,0.6720647773279352,0.7522658610271903,0.5636363636363636,0.6458333333333334,0.8287234042553192,0.6019417475728155,0.7957446808510639,0.8461538461538461,331,96
0.20580723603789727,0.49549489862778606,0.8293738032763633,0.7675070028011205,0.6468085106382979,0.7492447129909365,0.5555555555555556,0.6770833333333334,0.8265957446808512,0.6103286384976526,0.7787234042553192,0.8551401869158879,331,96
0.19922334427913924,0.5031350812658208,0.8272462945890362,0.7619047619047619,0.6443514644351465,0.7643504531722054,0.5789473684210527,0.6875,0.8349290780141843,0.6285714285714286,0.7957446808510639,0.8617511520737328,331,96
0.1959308468558815,0.4855051047327806,0.8313240195730799,0.7787114845938375,0.6666666666666666,0.7673716012084593,0.584070796460177,0.6875,0.8316710992907802,0.631578947368421,0.8,0.8623853211009175,331,96
0.20690358244301227,0.47557394310873763,0.8386107368271754,0.7815126050420168,0.6637931034482759,0.7613293051359517,0.5825242718446602,0.625,0.8316489361702128,0.6030150753768844,0.8170212765957446,0.8421052631578947,331,96
0.21950499797135256,0.4868048189067039,0.8362882065101765,0.7703081232492998,0.6554621848739496,0.7794561933534743,0.6074766355140186,0.6770833333333334,0.8394946808510639,0.6403940886699507,0.8212765957446808,0.8616071428571429,331,96
0.16289151836647076,0.49979530345825923,0.8359158924898944,0.7675070028011205,0.6612244897959184,0.7462235649546828,0.55,0.6875,0.8330895390070922,0.6111111111111112,0.7702127659574468,0.8578199052132701,331,96
0.23041477538226696,0.5645742763658198,0.8238422806893128,0.7703081232492998,0.6746031746031746,0.7492447129909365,0.5537190082644629,0.6979166666666666,0.8361480496453901,0.6175115207373272,0.7702127659574468,0.861904761904762,331,96
