name,id,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_npv,test_positives,test_precision,test_recall,test_samples,test_specificity,train_loss,_wandb.runtime
clean-sweep-2662,n6kox8i4,34365,0.1,VideoPrism,mean,0.9,4,0.4480493546030194,4,AdamW,reduce,6,sustained_phonation_e,256,768,152,-1,True,False,0.0032927816878697133,no,43,152,1770470566.1597068,0.7601476014760148,0.8284649597307367,0.6596858638743456,0.53775279526341,0.7258064516129032,0.8070182008838289,0.5641025641025641,0.7953216374269005,79,0.5714285714285714,0.5569620253164557,248,0.8047337278106509,0.22491087352960265,43
laced-sweep-1276,9kyy5n8j,84751,0.1,VideoPrism,mean,0.9,5,0.13959143946467012,4,AdamW,reduce,5,sustained_phonation_e,256,1024,137,-1,True,False,0.00057915150632,no,39,137,1770383893.5987325,0.7416974169741697,0.8283147012862122,0.65,0.5700632102814988,0.7419354838709677,0.7979177589693657,0.5949367088607594,0.8106508875739645,79,0.5949367088607594,0.5949367088607594,248,0.8106508875739645,0.35785103468434765,39
giddy-sweep-1751,lfiqgvni,75743,0.1,VideoPrism,mean,0.9,5,0.3892164285306855,4,AdamW,reduce,10,sustained_phonation_e,256,512,149,-1,True,False,0.002667282374819108,no,40,149,1770413685.2306032,0.7453874538745388,0.8282545979084025,0.6349206349206349,0.5218503833696851,0.7379032258064516,0.8167927496067711,0.5578231292517006,0.7888888888888889,79,0.6029411764705882,0.5189873417721519,248,0.8402366863905325,0.2763079054791335,40
laced-sweep-3189,ni91mpt6,62437,0.1,VideoPrism,mean,0.9,5,0.39290788366890206,4,AdamW,reduce,10,sustained_phonation_e,256,768,187,-1,True,False,0.0008257723304069939,no,51,187,1770503113.1998105,0.7453874538745388,0.8281644428416877,0.649746192893401,0.5460725813774165,0.7298387096774194,0.7983297131301027,0.5786163522012578,0.8035714285714286,79,0.575,0.5822784810126582,248,0.7988165680473372,0.2291507845480584,51
brisk-sweep-1147,e2giysac,13118,0.1,VideoPrism,mean,0.9,3,0.44316181939178734,4,AdamW,reduce,4,sustained_phonation_e,256,1024,195,-1,True,False,0.003746353943045734,no,55,195,1770375599.1465254,0.7527675276752768,0.8281043394638778,0.6633165829145728,0.5497565405835085,0.7298387096774194,0.8139465208598606,0.567741935483871,0.7965116279069767,79,0.5789473684210527,0.5569620253164557,248,0.8106508875739645,0.2300833586672248,55
grateful-sweep-2308,eqo3s2ha,57469,0.1,VideoPrism,mean,0.9,4,0.29410429888526524,4,AdamW,reduce,8,sustained_phonation_e,256,1024,180,-1,True,False,0.00015229182694416154,no,46,180,1770448757.7585275,0.7306273062730627,0.8279240293304483,0.669683257918552,0.6570098459500668,0.7338709677419355,0.8111751928694481,0.6451612903225806,0.8652482269503546,79,0.5607476635514018,0.759493670886076,248,0.7218934911242604,0.4955759168405552,46
ethereal-sweep-3671,l3rn6ucl,74706,0.1,VideoPrism,mean,0.9,4,0.4332611027947547,4,AdamW,reduce,5,sustained_phonation_e,256,1024,152,-1,True,False,0.0016795571399278136,no,32,152,1770532831.7954445,0.7601476014760148,0.8278038225748288,0.6632124352331606,0.5288560614814618,0.7298387096774194,0.7912515916410756,0.567741935483871,0.7965116279069767,79,0.5789473684210527,0.5569620253164557,248,0.8106508875739645,0.18787935437363032,32
still-sweep-1925,lvw0zugx,37297,0.1,VideoPrism,mean,0.9,4,0.2874474378916084,4,AdamW,reduce,8,sustained_phonation_e,256,256,145,-1,True,False,0.0007226979093613516,no,32,145,1770424569.8434703,0.7490774907749077,0.8274432023079696,0.6633663366336634,0.5678608582468491,0.7379032258064516,0.8095273762264998,0.6012269938650306,0.8170731707317073,79,0.5833333333333334,0.620253164556962,248,0.7928994082840237,0.31557849459579596,32
proud-sweep-2829,ic6tj2aw,56880,0.1,VideoPrism,mean,0.9,4,0.21655841895110917,4,AdamW,reduce,4,sustained_phonation_e,256,1024,80,-1,True,False,0.00035885937628448187,no,24,80,1770481066.9355695,0.6937269372693727,0.82732299555235,0.6639676113360324,0.6894095801779265,0.6612903225806451,0.802411804359224,0.6,0.8632478632478633,79,0.4809160305343512,0.7974683544303798,248,0.5976331360946746,0.5213334216474262,24
sunny-sweep-1867,at0x0tve,45584,0.1,VideoPrism,mean,0.9,4,0.4919788381802711,4,AdamW,reduce,10,sustained_phonation_e,256,1024,161,-1,True,False,0.0011665678648487764,no,41,161,1770420882.2084303,0.7453874538745388,0.8272027887967304,0.6532663316582915,0.5426644656491015,0.7459677419354839,0.7951838813572016,0.6086956521739131,0.8192771084337349,79,0.5975609756097561,0.620253164556962,248,0.8047337278106509,0.23602694597332383,41
