name,id,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_npv,test_positives,test_precision,test_recall,test_samples,test_specificity,train_loss,_wandb.runtime
honest-sweep-1450,7gb4j7je,16044,0.1,VideoPrism,mean,0.9,5,0.12852407344028652,1,AdamW,reduce,10,open_fist,256,256,187,0,True,False,0.0015297914167834888,no,108,187,1770281463.5549629,0.7674418604651163,0.8291375291375293,0.6428571428571429,0.4866207117258116,0.767515923566879,0.8384920634920635,0.5828571428571429,0.8296943231441049,90,0.6,0.5666666666666667,314,0.8482142857142857,0.3296568465794568,108
stoic-sweep-1543,71anzn5g,5254,0.1,VideoPrism,mean,0.9,5,0.40267627719075594,1,AdamW,step,8,open_fist,256,512,24,0,True,False,0.001126833681319689,no,15,24,1770289558.0349238,0.7674418604651163,0.8290598290598291,0.6296296296296297,0.47149796818577966,0.7611464968152867,0.8390376984126984,0.5454545454545454,0.8117154811715481,90,0.6,0.5,314,0.8660714285714286,0.43327464826444057,15
unique-sweep-819,pblk6898,8780,0.1,VideoPrism,mean,0.9,3,0.15481212524028712,1,AdamW,step,10,open_fist,256,1024,126,0,True,False,0.00018372444542306225,no,66,126,1770227184.8454866,0.7645348837209303,0.8289432789432789,0.6367713004484304,0.47779589198356454,0.767515923566879,0.8365575396825398,0.5921787709497207,0.8355555555555556,90,0.5955056179775281,0.5888888888888889,314,0.8392857142857143,0.4053776523205622,66
avid-sweep-170,q9w5zuse,2506,0.1,VideoPrism,mean,0.9,5,0.22369633296287283,1,AdamW,reduce,10,open_fist,256,768,126,0,True,False,8.478221191911429e-05,no,63,126,1770168591.1532245,0.752906976744186,0.8288655788655789,0.6640316205533597,0.4989131799964018,0.767515923566879,0.8360615079365079,0.6256410256410256,0.861244019138756,90,0.580952380952381,0.6777777777777778,314,0.8035714285714286,0.40815120186481174,63
ethereal-sweep-63,gq41b1os,55102,0.1,VideoPrism,mean,0.9,5,0.2347757145740025,1,AdamW,reduce,10,open_fist,256,1024,168,0,True,False,8.890609986453727e-05,no,94,168,1770157813.0898275,0.7587209302325582,0.8288655788655789,0.6666666666666666,0.49328956631726995,0.7738853503184714,0.8367559523809524,0.6321243523316062,0.8625592417061612,90,0.5922330097087378,0.6777777777777778,314,0.8125,0.412793491710543,94
woven-sweep-1047,cxnzeu9l,94999,0.1,VideoPrism,mean,0.9,4,0.14365069446327847,1,AdamW,step,4,open_fist,256,512,188,0,True,False,0.0008865302478947526,no,98,188,1770246715.7389436,0.7761627906976745,0.8278943278943279,0.6637554585152838,0.4801478164140569,0.7643312101910829,0.8362103174603175,0.5795454545454546,0.8289473684210527,90,0.5930232558139535,0.5666666666666667,314,0.84375,0.42071821574141216,98
stellar-sweep-1150,oadlmbze,71614,0.1,VideoPrism,mean,0.9,3,0.439006525742593,1,AdamW,reduce,5,open_fist,256,768,145,0,True,False,0.0003731502022079263,no,73,145,1770255622.249663,0.7674418604651163,0.8276612276612277,0.6491228070175439,0.48093221769776456,0.767515923566879,0.8363095238095238,0.5921787709497207,0.8355555555555556,90,0.5955056179775281,0.5888888888888889,314,0.8392857142857143,0.423482313330885,73
dark-sweep-1330,1mokuzxk,65675,0.1,VideoPrism,mean,0.9,5,0.1913508813588524,1,AdamW,step,6,open_fist,256,1024,174,0,True,False,0.005801148478082764,no,96,174,1770271260.1943097,0.7732558139534884,0.8267676767676767,0.6608695652173913,0.4774621323097584,0.7770700636942676,0.8382440476190476,0.6111111111111112,0.84375,90,0.6111111111111112,0.6111111111111112,314,0.84375,0.416310769257121,96
different-sweep-468,z6zdh5z0,3465,0.1,VideoPrism,mean,0.9,5,0.21913538723560183,1,AdamW,reduce,6,open_fist,256,1024,121,0,True,False,5.871569138726532e-05,no,70,121,1770196160.2706528,0.7441860465116279,0.8263403263403264,0.65625,0.501089564589567,0.7770700636942676,0.8363095238095238,0.6464646464646465,0.8737864077669902,90,0.5925925925925926,0.7111111111111111,314,0.8035714285714286,0.42458299819711615,70
magic-sweep-1596,6a5v7av2,98488,0.1,VideoPrism,mean,0.9,5,0.4713035765106641,1,AdamW,reduce,4,open_fist,256,1024,42,0,True,False,0.00022799786003522868,no,21,42,1770293836.5652838,0.7674418604651163,0.8261849261849262,0.6581196581196581,0.48846071057541424,0.7738853503184714,0.8350198412698413,0.6203208556149733,0.8525345622119815,90,0.5979381443298969,0.6444444444444445,314,0.8258928571428571,0.418093944844151,21
