name,id,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_npv,test_positives,test_precision,test_recall,test_samples,test_specificity,train_loss,_wandb.runtime
dandy-sweep-1236,zdul45sb,6067,0.1,VideoPrism,mean,0.9,5,0.4952338102041052,4,AdamW,reduce,6,sustained_phonation_a,256,768,144,-1,True,False,0.0006375820969295712,yes,60,144,1770405801.891977,0.7527675276752768,0.8416275994710902,0.6824644549763034,0.5255705646043334,0.716,0.7911029411764706,0.6162162162162163,0.8413793103448276,80,0.5428571428571428,0.7125,250,0.7176470588235294,0.4324536786650421,60
neat-sweep-3255,by7hiyjl,39290,0.1,VideoPrism,mean,0.9,3,0.422945147959611,4,AdamW,reduce,6,sustained_phonation_a,256,512,194,-1,True,False,0.005445804426988371,no,72,194,1770569743.1453164,0.7749077490774908,0.8415674960932804,0.6903553299492385,0.48929835377584086,0.736,0.7897058823529411,0.6162790697674418,0.8291139240506329,80,0.5760869565217391,0.6625,250,0.7705882352941177,0.22668049202874624,72
skilled-sweep-3076,6jtq77g8,92862,0.1,VideoPrism,mean,0.9,4,0.31035745430195605,4,AdamW,reduce,9,sustained_phonation_a,256,768,160,-1,True,False,0.0006442001257935059,no,68,160,1770555139.747707,0.7785977859778598,0.8411768241375166,0.6907216494845361,0.5001990423431256,0.7,0.7875,0.5454545454545454,0.7878787878787878,80,0.5294117647058824,0.5625,250,0.7647058823529411,0.3992586558035635,68
vibrant-sweep-1924,qpcziwhg,84130,0.1,VideoPrism,mean,0.9,5,0.4426136333222802,4,AdamW,reduce,10,sustained_phonation_a,256,1024,180,-1,True,False,0.00019276224269655816,no,69,180,1770461251.8349116,0.7564575645756457,0.841026565692992,0.6826923076923077,0.5295688659502571,0.716,0.7922058823529411,0.6120218579234973,0.8367346938775511,80,0.5436893203883495,0.7,250,0.7235294117647059,0.4239136024243986,69
dark-sweep-4000,jzhmru7j,28752,0.1,VideoPrism,mean,0.9,5,0.40650382718231415,4,AdamW,step,6,sustained_phonation_a,256,1024,151,-1,True,False,0.00014762545272506582,no,57,151,1770630716.378385,0.7675276752767528,0.8409664623151822,0.7014218009478673,0.5706471664439268,0.704,0.7825735294117647,0.5934065934065934,0.8243243243243243,80,0.5294117647058824,0.675,250,0.7176470588235294,0.49620663348445826,57
giddy-sweep-1164,zbcjalzy,85303,0.1,VideoPrism,mean,0.9,4,0.42168748963731106,4,AdamW,step,10,sustained_phonation_a,256,1024,173,-1,True,False,0.00024047841630857143,no,53,173,1770399734.7866223,0.7638376383763837,0.8409063589373723,0.6862745098039216,0.5326237337615657,0.732,0.7846323529411764,0.6338797814207651,0.8503401360544217,80,0.5631067961165048,0.725,250,0.7352941176470589,0.42257718449283,53
vague-sweep-2498,h929a5z5,67126,0.1,VideoPrism,mean,0.9,5,0.21441937370323913,4,AdamW,reduce,8,sustained_phonation_a,256,1024,171,-1,True,False,0.0037297510076099182,no,67,171,1770508021.7144294,0.7896678966789668,0.8408462555595625,0.7135678391959799,0.47439146789677467,0.74,0.803014705882353,0.6153846153846154,0.8260869565217391,80,0.5842696629213483,0.65,250,0.7823529411764706,0.2943442673607392,67
floral-sweep-3274,d6xe502l,92383,0.1,VideoPrism,mean,0.9,5,0.2028514609442779,4,AdamW,reduce,8,sustained_phonation_a,256,512,129,-1,True,False,0.003499869302189207,no,43,129,1770571331.306992,0.7453874538745388,0.8407861521817527,0.684931506849315,0.5190780206799948,0.736,0.8103676470588236,0.6526315789473685,0.8714285714285714,80,0.5636363636363636,0.775,250,0.7176470588235294,0.34806119637916905,43
vital-sweep-137,b92ygeat,18949,0.1,VideoPrism,mean,0.9,4,0.49685347094989185,4,AdamW,reduce,9,sustained_phonation_a,256,1024,137,-1,True,False,0.00019872991861416027,no,55,137,1770312914.6293097,0.7564575645756457,0.8407861521817526,0.6857142857142857,0.5218658354889423,0.712,0.7846323529411765,0.6,0.8266666666666667,80,0.54,0.675,250,0.7294117647058823,0.4201287512205516,55
restful-sweep-2674,otdqpel2,39917,0.1,VideoPrism,mean,0.9,4,0.21415936740907604,4,AdamW,reduce,7,sustained_phonation_a,256,768,112,-1,True,False,0.0008247273930036735,no,42,112,1770522309.5455785,0.7712177121771218,0.8407861521817526,0.6868686868686869,0.4861203218738091,0.768,0.8071323529411765,0.6627906976744186,0.8544303797468354,80,0.6195652173913043,0.7125,250,0.7941176470588235,0.2872035053138971,42
stoic-sweep-104,9452kbkq,55741,0.1,VideoPrism,mean,0.9,4,0.1060749958632462,4,AdamW,reduce,10,sustained_phonation_a,256,768,183,-1,True,False,0.0025511183493914912,no,77,183,1770310187.5282297,0.7785977859778598,0.8406659454261329,0.7029702970297029,0.4925269708862164,0.732,0.7991911764705882,0.6081871345029239,0.8238993710691824,80,0.5714285714285714,0.65,250,0.7705882352941177,0.3798255758374828,77
curious-sweep-1758,j336xb7b,10902,0.1,VideoPrism,mean,0.9,5,0.360915733961839,4,AdamW,reduce,9,sustained_phonation_a,256,768,54,-1,True,False,0.0018847720046445092,no,23,54,1770447834.7107232,0.7638376383763837,0.8404856352927035,0.6862745098039216,0.4935180905560286,0.744,0.8020220588235294,0.6404494382022472,0.8486842105263158,80,0.5816326530612245,0.7125,250,0.7588235294117647,0.30172755103241167,23
curious-sweep-2158,o0fjhnga,35626,0.1,VideoPrism,mean,0.9,4,0.4982920241141543,4,AdamW,reduce,8,sustained_phonation_a,256,1024,152,-1,True,False,0.0014918442548570018,no,67,152,1770480381.90668,0.7749077490774908,0.8403654285370837,0.6871794871794872,0.482137944425604,0.756,0.8045588235294118,0.6432748538011696,0.8427672955974843,80,0.6043956043956044,0.6875,250,0.788235294117647,0.30698030114715136,67
easy-sweep-3878,ztxh2ib7,61276,0.1,VideoPrism,mean,0.9,3,0.2854812433149908,4,AdamW,reduce,6,sustained_phonation_a,256,1024,130,-1,True,False,0.0028381721003258383,no,58,130,1770621039.5581515,0.7675276752767528,0.8403053251592741,0.6956521739130435,0.511318800194237,0.748,0.8102941176470589,0.6594594594594595,0.8689655172413793,80,0.580952380952381,0.7625,250,0.7411764705882353,0.26576419660100603,58
skilled-sweep-3127,0l0635e1,36928,0.1,VideoPrism,mean,0.9,5,0.33185455705409744,4,AdamW,reduce,9,sustained_phonation_a,256,1024,118,-1,True,False,0.00015733530477949213,no,55,118,1770559427.267381,0.7638376383763837,0.8401851184036542,0.6981132075471698,0.5652725120312173,0.696,0.7844117647058824,0.5777777777777777,0.8133333333333334,80,0.52,0.65,250,0.7176470588235294,0.5007543345314961,55
summer-sweep-2601,pxb4ursh,73690,0.1,VideoPrism,mean,0.9,3,0.4423333916848985,4,AdamW,reduce,8,sustained_phonation_a,256,1024,167,-1,True,False,0.001170656909345369,no,59,167,1770516366.3031764,0.7712177121771218,0.8398545498257002,0.6868686868686869,0.4916758941988223,0.748,0.7998529411764705,0.631578947368421,0.8364779874213837,80,0.5934065934065934,0.675,250,0.7823529411764706,0.3513359517772406,59
glamorous-sweep-1056,onij3w54,70810,0.1,VideoPrism,mean,0.9,3,0.2625506797438935,4,AdamW,reduce,9,sustained_phonation_a,256,1024,126,-1,True,False,0.0007615801897653512,no,53,126,1770390968.2998545,0.7638376383763837,0.8398244981367952,0.6893203883495146,0.4989321709119086,0.748,0.8038970588235294,0.6440677966101694,0.8496732026143791,80,0.5876288659793815,0.7125,250,0.7647058823529411,0.3098953271899943,53
comic-sweep-2732,xahfcwtb,48495,0.1,VideoPrism,mean,0.9,4,0.3812556109026236,4,AdamW,reduce,7,sustained_phonation_a,256,768,169,-1,True,False,0.004250259813275993,no,51,169,1770527072.4474232,0.7638376383763837,0.8396441880033658,0.68,0.4964433063880104,0.72,0.7938235294117646,0.5930232558139535,0.8164556962025317,80,0.5543478260869565,0.6375,250,0.7588235294117647,0.3282461346684195,51
winter-sweep-2162,dp9ylaea,84190,0.1,VideoPrism,mean,0.9,5,0.4259632190489009,4,AdamW,reduce,10,sustained_phonation_a,256,1024,190,-1,True,False,0.00036745660399579457,no,75,190,1770480757.219911,0.7638376383763837,0.8394638778699364,0.6862745098039216,0.5175767129637658,0.736,0.8007352941176471,0.6292134831460674,0.8421052631578947,80,0.5714285714285714,0.7,250,0.7529411764705882,0.3701731385356587,75
playful-sweep-1529,62s0w83a,41775,0.1,VideoPrism,mean,0.9,4,0.3990855493314304,4,AdamW,reduce,6,sustained_phonation_a,256,1024,176,-1,True,False,0.0004342622047526947,no,71,176,1770429297.0120356,0.7712177121771218,0.8394037744921266,0.6990291262135923,0.5044236178767637,0.716,0.794264705882353,0.5942857142857143,0.8193548387096774,80,0.5473684210526316,0.65,250,0.7470588235294118,0.3937545854780109,71
leafy-sweep-3348,unn7tiqr,99839,0.1,VideoPrism,mean,0.9,5,0.40410343634144585,4,AdamW,reduce,5,sustained_phonation_a,256,1024,179,-1,True,False,0.00010073486078527235,no,69,179,1770577556.620853,0.7453874538745388,0.8394037744921266,0.676056338028169,0.5221958591489334,0.736,0.7958823529411765,0.6333333333333333,0.8466666666666667,80,0.57,0.7125,250,0.7470588235294118,0.44611501531351977,69
dashing-sweep-303,rev1ya2c,25559,0.1,VideoPrism,mean,0.9,3,0.4172950300194058,4,AdamW,reduce,9,sustained_phonation_a,256,768,188,-1,True,False,0.00027682916302991203,no,82,188,1770328226.2170622,0.7527675276752768,0.8393436711143166,0.6824644549763034,0.5264977117746079,0.716,0.7930147058823529,0.6162162162162163,0.8413793103448276,80,0.5428571428571428,0.7125,250,0.7176470588235294,0.395793368712186,82
effortless-sweep-995,3e71fmnv,75339,0.1,VideoPrism,mean,0.9,3,0.2745855530975575,4,AdamW,step,8,sustained_phonation_a,256,1024,178,-1,True,False,0.00016620116460409044,no,65,178,1770386074.1302612,0.7601476014760148,0.8392535160476018,0.6859903381642513,0.5233889741211359,0.704,0.7898529411764706,0.5934065934065934,0.8243243243243243,80,0.5294117647058824,0.675,250,0.7176470588235294,0.4224417819541104,65
happy-sweep-2034,hapg8sf3,29971,0.1,VideoPrism,mean,0.9,3,0.31079996524277587,4,AdamW,reduce,9,sustained_phonation_a,256,1024,104,-1,True,False,0.000531100490153073,no,34,104,1770470219.5079803,0.7527675276752768,0.8391032576030772,0.6854460093896714,0.5470735173383762,0.696,0.7846323529411764,0.5957446808510638,0.8309859154929577,80,0.5185185185185185,0.7,250,0.6941176470588235,0.3938038025419233,34
eternal-sweep-1503,up4js8g4,30955,0.1,VideoPrism,mean,0.9,4,0.3929042678894972,4,AdamW,reduce,8,sustained_phonation_a,256,768,150,-1,True,False,0.000665657774347972,no,64,150,1770427079.0087037,0.7490774907749077,0.8389830508474576,0.6699029126213593,0.48793425089318815,0.756,0.8010661764705883,0.659217877094972,0.8609271523178808,80,0.5959595959595959,0.7375,250,0.7647058823529411,0.30657751974940434,64
upbeat-sweep-1338,pjp63dnn,71124,0.1,VideoPrism,mean,0.9,3,0.29368869526937547,4,AdamW,reduce,10,sustained_phonation_a,256,768,134,-1,True,False,0.005406709049924139,no,54,134,1770413905.5552733,0.7675276752767528,0.8389529991585527,0.6896551724137931,0.49564711436134423,0.74,0.7972794117647058,0.6408839779005525,0.8523489932885906,80,0.5742574257425742,0.725,250,0.7470588235294118,0.35968327650823606,54
dazzling-sweep-1626,32m0bt4m,63769,0.1,VideoPrism,mean,0.9,4,0.10209600274765944,4,AdamW,reduce,10,sustained_phonation_a,256,768,162,-1,True,False,0.001559357560004235,no,63,162,1770437092.4874616,0.7675276752767528,0.8389229474696478,0.6956521739130435,0.4976962982948416,0.768,0.8043382352941176,0.6704545454545454,0.8636363636363636,80,0.6145833333333334,0.7375,250,0.7823529411764706,0.33680919743017224,63
wild-sweep-914,8i0n079k,52051,0.1,VideoPrism,mean,0.9,3,0.3440148784398518,4,AdamW,reduce,5,sustained_phonation_a,256,768,152,-1,True,False,0.0003062134464846176,no,40,152,1770379550.0303023,0.7564575645756457,0.8388628440918381,0.6857142857142857,0.5270917296849493,0.716,0.7988970588235296,0.6033519553072626,0.8278145695364238,80,0.5454545454545454,0.675,250,0.7352941176470589,0.4178577243063966,40
northern-sweep-2548,hdydj58u,61389,0.1,VideoPrism,mean,0.9,5,0.3387236960414033,4,AdamW,reduce,10,sustained_phonation_a,256,1024,62,-1,True,False,0.0007124000315382425,no,28,62,1770512058.8939943,0.7638376383763837,0.838862844091838,0.6952380952380952,0.5162089873943821,0.732,0.7908088235294118,0.6256983240223464,0.8410596026490066,80,0.5656565656565656,0.7,250,0.7470588235294118,0.39281610462911826,28
autumn-sweep-1904,ivlqfq82,73556,0.1,VideoPrism,mean,0.9,4,0.4582715413197728,4,AdamW,reduce,5,sustained_phonation_a,256,1024,192,-1,True,False,0.0005899917559156348,no,80,192,1770459681.0433807,0.7601476014760148,0.8388027407140282,0.6829268292682927,0.4964427904009379,0.74,0.7983088235294118,0.6285714285714286,0.8387096774193549,80,0.5789473684210527,0.6875,250,0.7647058823529411,0.3324064740257826,80
zany-sweep-465,jv6i30tk,33982,0.1,VideoPrism,mean,0.9,4,0.24536820923839223,4,AdamW,reduce,8,sustained_phonation_a,256,512,136,-1,True,False,0.0003156523458684174,no,54,136,1770343138.6080742,0.7638376383763837,0.8387426373362183,0.6893203883495146,0.5307247970816834,0.708,0.7807352941176471,0.5921787709497207,0.8211920529801324,80,0.5353535353535354,0.6625,250,0.7294117647058823,0.42682740291861754,54
comfy-sweep-2880,9fmlzl0u,75345,0.1,VideoPrism,mean,0.9,5,0.2650643157648592,4,AdamW,reduce,5,sustained_phonation_a,256,1024,120,-1,True,False,0.00028365278218154893,no,43,120,1770539000.5702145,0.7638376383763837,0.8387426373362183,0.6923076923076923,0.54821419166023,0.7,0.7830882352941176,0.5810055865921788,0.8145695364238411,80,0.5252525252525253,0.65,250,0.7235294117647059,0.4593565262067602,43
iconic-sweep-2385,lgdql7ov,26168,0.1,VideoPrism,mean,0.9,5,0.3380635325900768,4,AdamW,step,7,sustained_phonation_a,256,768,196,-1,True,False,0.00011586762436066146,no,80,196,1770498867.638607,0.7527675276752768,0.8386825339584085,0.6824644549763034,0.5493026274596633,0.712,0.7831617647058824,0.6129032258064516,0.8402777777777778,80,0.5377358490566038,0.7125,250,0.711764705882353,0.4534387282359073,80
efficient-sweep-3119,6k1cumcn,77754,0.1,VideoPrism,mean,0.9,4,0.3147299694946456,4,AdamW,reduce,8,sustained_phonation_a,256,768,183,-1,True,False,0.005636242209177397,no,73,183,1770558841.950639,0.7933579335793358,0.8386224305805987,0.72,0.4929156314402929,0.72,0.7849999999999999,0.5882352941176471,0.8125,80,0.5555555555555556,0.625,250,0.7647058823529411,0.3229511285139402,73
spring-sweep-1613,jd4m7yen,79002,0.1,VideoPrism,mean,0.9,4,0.2928451161469767,4,AdamW,reduce,9,sustained_phonation_a,256,1024,158,-1,True,False,0.00013020142445052704,no,51,158,1770436001.1417675,0.7638376383763837,0.8386224305805986,0.6952380952380952,0.564497311176849,0.716,0.7874264705882353,0.6033519553072626,0.8278145695364238,80,0.5454545454545454,0.675,250,0.7352941176470589,0.502964931706159,51
woven-sweep-1256,hdwymjhp,45729,0.1,VideoPrism,mean,0.9,5,0.1351355728890792,4,AdamW,reduce,6,sustained_phonation_a,256,1024,147,-1,True,False,0.00018447062574892764,no,58,147,1770407246.6455886,0.7564575645756457,0.8386224305805986,0.6826923076923077,0.526125857091038,0.716,0.7875735294117647,0.6077348066298343,0.8322147651006712,80,0.5445544554455446,0.6875,250,0.7294117647058823,0.4430826905434032,58
lemon-sweep-1030,dk8dg8hd,35596,0.1,VideoPrism,mean,0.9,3,0.35949646568003346,4,AdamW,step,5,sustained_phonation_a,256,768,141,-1,True,False,0.0029767416460962674,no,51,141,1770389012.6275015,0.7822878228782287,0.8386224305805986,0.7035175879396985,0.4901544238368524,0.732,0.7993014705882353,0.6127167630057804,0.8280254777070064,80,0.5698924731182796,0.6625,250,0.7647058823529411,0.29511225538140123,51
faithful-sweep-620,euwwh094,55008,0.1,VideoPrism,mean,0.9,3,0.4250213968433048,4,AdamW,reduce,5,sustained_phonation_a,256,1024,170,-1,True,False,0.000917161257888903,no,55,170,1770356086.1956158,0.7712177121771218,0.8385923788916937,0.6836734693877551,0.5085721548193055,0.716,0.7855514705882353,0.6033519553072626,0.8278145695364238,80,0.5454545454545454,0.675,250,0.7352941176470589,0.2948380204659721,55
celestial-sweep-1102,85f4jm33,66298,0.1,VideoPrism,mean,0.9,4,0.314467055464558,4,AdamW,step,9,sustained_phonation_a,256,1024,69,-1,True,False,0.0005489263831900183,no,19,69,1770394623.8281305,0.7638376383763837,0.8385022238249791,0.68,0.5346647001720443,0.696,0.779485294117647,0.5529411764705883,0.79375,80,0.5222222222222223,0.5875,250,0.7470588235294118,0.4326475240315536,19
cosmic-sweep-2144,egz5wzqf,14261,0.1,VideoPrism,mean,0.9,4,0.498906805444067,4,AdamW,reduce,7,sustained_phonation_a,256,768,96,-1,True,False,0.00111550637671049,no,47,96,1770479329.0110364,0.7712177121771218,0.838502223824979,0.693069306930693,0.4961775778844348,0.732,0.8038235294117647,0.6298342541436464,0.8456375838926175,80,0.5643564356435643,0.7125,250,0.7411764705882353,0.3446439948106326,47
absurd-sweep-1320,qha5iqlo,37674,0.1,VideoPrism,mean,0.9,3,0.24236301899479917,4,AdamW,reduce,5,sustained_phonation_a,256,768,133,-1,True,False,0.00017871309768157447,no,56,133,1770412315.581948,0.7306273062730627,0.8384421204471693,0.6572769953051644,0.5423380571977678,0.7,0.7968382352941177,0.5945945945945946,0.8275862068965517,80,0.5238095238095238,0.6875,250,0.7058823529411765,0.47688607660108473,56
clear-sweep-1627,vls3tl66,66833,0.1,VideoPrism,mean,0.9,3,0.32736122785526145,4,AdamW,reduce,4,sustained_phonation_a,256,768,132,-1,True,False,0.006401602020396488,no,53,132,1770437155.1198802,0.7638376383763837,0.8384421204471691,0.6595744680851063,0.4826486055701421,0.724,0.7971323529411765,0.5868263473053892,0.8098159509202454,80,0.5632183908045977,0.6125,250,0.7764705882352941,0.3468829154900606,53
peach-sweep-1698,qeizucas,75889,0.1,VideoPrism,mean,0.9,4,0.24686027627676996,4,AdamW,reduce,10,sustained_phonation_a,256,1024,84,-1,True,False,0.0003354314719934885,no,40,84,1770442863.4936795,0.7675276752767528,0.8384120687582641,0.6985645933014354,0.5645003276997387,0.7,0.7883823529411764,0.5810055865921788,0.8145695364238411,80,0.5252525252525253,0.65,250,0.7235294117647059,0.49773693521095863,40
playful-sweep-838,1z2t0tuu,53460,0.1,VideoPrism,mean,0.9,3,0.21197490324358703,4,AdamW,step,9,sustained_phonation_a,256,768,108,-1,True,False,0.00042369387385400326,no,42,108,1770373435.3691485,0.7675276752767528,0.8382317586248347,0.6926829268292682,0.5364865676063453,0.716,0.79,0.6033519553072626,0.8278145695364238,80,0.5454545454545454,0.675,250,0.7352941176470589,0.4439571986268787,42
sage-sweep-1328,50vnldmv,39172,0.1,VideoPrism,mean,0.9,4,0.4891070331955101,4,AdamW,step,8,sustained_phonation_a,256,768,150,-1,True,False,0.0027109069897883063,no,61,150,1770413047.5052934,0.7638376383763837,0.8382017069359298,0.68,0.49509247246703536,0.736,0.79125,0.6206896551724138,0.8333333333333334,80,0.574468085106383,0.675,250,0.7647058823529411,0.2990870244724932,61
jolly-sweep-2728,mu3goye4,60114,0.1,VideoPrism,mean,0.9,5,0.41561592073564224,4,AdamW,reduce,9,sustained_phonation_a,256,1024,151,-1,True,False,0.00012106077162886562,no,69,151,1770526756.6570356,0.7564575645756457,0.8382017069359298,0.6915887850467289,0.5630258939802867,0.704,0.7822058823529411,0.5978260869565217,0.8287671232876712,80,0.5288461538461539,0.6875,250,0.711764705882353,0.498573944699886,69
rich-sweep-532,sfz7kpfy,9294,0.1,VideoPrism,mean,0.9,4,0.4445173044637986,4,AdamW,reduce,9,sustained_phonation_a,256,768,168,-1,True,False,0.00041317848845815505,no,71,168,1770348789.8461378,0.7601476014760148,0.8381416035581201,0.6733668341708543,0.5077614859021458,0.752,0.7955147058823528,0.6436781609195402,0.8461538461538461,80,0.5957446808510638,0.7,250,0.7764705882352941,0.3658356821834703,71
driven-sweep-3080,ohiiavee,11642,0.1,VideoPrism,mean,0.9,4,0.4627114658172635,4,AdamW,reduce,7,sustained_phonation_a,256,1024,187,-1,True,False,0.00021910602497109935,no,71,187,1770555456.262111,0.7601476014760148,0.83814160355812,0.6829268292682927,0.5316977243581821,0.7,0.7810294117647059,0.5810055865921788,0.8145695364238411,80,0.5252525252525253,0.65,250,0.7235294117647059,0.4091234498410977,71
amber-sweep-2761,331qu5if,24868,0.1,VideoPrism,mean,0.9,3,0.15062823554632354,4,AdamW,reduce,6,sustained_phonation_a,256,1024,154,-1,True,False,0.0008859933829165588,no,47,154,1770529254.074204,0.7822878228782287,0.8380815001803102,0.7093596059113301,0.4868962753742823,0.756,0.8134558823529412,0.655367231638418,0.8562091503267973,80,0.5979381443298969,0.725,250,0.7705882352941177,0.29981188186857677,47
misty-sweep-3071,ppc2il6s,41646,0.1,VideoPrism,mean,0.9,4,0.2605981528811894,4,AdamW,reduce,9,sustained_phonation_a,256,1024,149,-1,True,False,0.0012259731967417871,no,33,149,1770554737.2513585,0.7638376383763837,0.8380213968025003,0.6831683168316832,0.4937273499270647,0.748,0.8161764705882353,0.6358381502890174,0.8407643312101911,80,0.5913978494623656,0.6875,250,0.7764705882352941,0.34585382604166004,33
copper-sweep-4020,ssclteyh,69712,0.1,VideoPrism,mean,0.9,4,0.1159418137974304,4,AdamW,reduce,7,sustained_phonation_a,256,768,119,-1,True,False,0.002278669193811468,no,53,119,1770632470.26152,0.7601476014760148,0.8380213968025003,0.6733668341708543,0.5054382055008103,0.736,0.79875,0.611764705882353,0.825,80,0.5777777777777777,0.65,250,0.7764705882352941,0.3193675471082854,53
stellar-sweep-477,hl95cgi7,31216,0.1,VideoPrism,mean,0.9,3,0.36347221962424225,4,AdamW,reduce,9,sustained_phonation_a,256,256,83,-1,True,False,0.0008612674207385148,no,37,83,1770344184.361509,0.7712177121771218,0.8379612934246905,0.6868686868686869,0.4979349689290093,0.716,0.7967647058823529,0.5988700564971752,0.8235294117647058,80,0.5463917525773195,0.6625,250,0.7411764705882353,0.37757185608926613,37
dashing-sweep-3239,abkuhv4t,17400,0.1,VideoPrism,mean,0.9,4,0.16576295338992686,4,AdamW,reduce,10,sustained_phonation_a,256,768,117,-1,True,False,0.0010954163133875144,no,43,117,1770568448.7977562,0.7785977859778598,0.8379312417357856,0.696969696969697,0.4970746939912493,0.724,0.7999264705882352,0.6057142857142858,0.8258064516129032,80,0.5578947368421052,0.6625,250,0.7529411764705882,0.32798490959994503,43
